Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
Kisi Ka Bhai Kisi Ki Jaan,None,,"Action, Comedy, Drama",,2022,Farhad Samji,"Ram Charan Teja, Salman Khan, Pooja Hegde, Venkatesh Daggubati",,
Bhediya,None,,"Comedy, Horror",,2022,Amar Kaushik,"Varun Dhawan, Kriti Sanon, Abhishek Banerjee, Deepak Dobriyal",,
Ante Sundharaniki,None,173,"Comedy, Romance",7.6,2022,Vivek Athreya,"Nani, Nazriya Nazim, V.K. Naresh, Azhagam Perumal",,"6,610"
Raavan,Not Rated,130,"Action, Adventure, Drama",5.4,2010,Mani Ratnam,"Abhishek Bachchan, Aishwarya Rai Bachchan, Govinda, Vikram",$0.71M,"4,556"
Climax,None,52,"Action, Horror, Thriller",2.1,2020,Ram Gopal Varma,"Mia Malkova, Renan Severo",,324
Eclipse,None,,"Action, Drama, History",8.4,2021,,"Zoya Hussain, Wamiqa Gabbi, Anshuman Pushkar, Pawan Malhotra",,"7,164"
Devdas,Not Rated,185,"Drama, Musical, Romance",7.5,2002,Sanjay Leela Bhansali,"Shah Rukh Khan, Aishwarya Rai Bachchan, Madhuri Dixit, Jackie Shroff",$3.50M,"42,526"
Ramayan,TV-14,30,"Adventure, Drama, Family",9.0,1987,,"Arun Govil, Deepika Chikhalia, Sunil Lahri, Arvind Trivedi",,"20,358"
Anniyan,Not Rated,181,"Action, Drama, Thriller",8.3,2005,S. Shankar,"Vikram, Sada, Prakash Raj, Vivek",,"18,740"
Ghoul,TV-MA,45,"Drama, Fantasy, Horror",7.0,2018,,"Radhika Apte, Manav Kaul, Rohit Pathak, Ratnabali Bhattacharjee",,"14,114"
Indian Predator: The Diary of a Serial Killer,TV-MA,123,"Documentary, Crime, History",7.0,2022,,,,"1,752"
Yeh Kaali Kaali Ankhein,TV-MA,51,"Comedy, Crime, Mystery",7.0,2022,,"Tahir Raj Bhasin, Shweta Tripathi, Anchal Singh, Saurabh Shukla",,"7,591"
TVF Tripling,TV-PG,30,Drama,8.5,2016,,"Sumeet Vyas, Maanvi Gagroo, Amol Parashar, Kunaal Roy Kapur",,"19,416"
Raavanan,Not Rated,128,"Action, Adventure, Drama",6.9,2010,Mani Ratnam,"Vikram, Aishwarya Rai Bachchan, Prithviraj Sukumaran, Priyamani",,"4,166"
Mimi,TV-14,132,"Comedy, Drama",7.9,2021,"Rajesh Bhatia, 
Laxman Utekar","Kriti Sanon, Evelyn Edwards, Pankaj Tripathi, Sai Tamhankar",,"39,266"
Gandii Baat,None,40,"Crime, Drama, Thriller",3.4,2018,,"Kunwar Vikram Soni, Mridula Mahajan, Guru Haryani, Shaan Mishra",,"2,863"
Maanaadu,PG-13,147,"Action, Adventure, Sci-Fi",8.3,2021,Venkat Prabhu,"Silambarasan Rajendar, S.J. Suryah, Kalyani Priyadarshan, S.A. Chandrashekhar",,"22,563"
Last Film Show,None,110,Drama,7.8,2021,Pan Nalin,"Bhavin Rabari, Richa Meena, Bhavesh Shrimali, Dipen Raval",,"2,458"
Shiksha Mandal,None,45,"Crime, Drama, Thriller",6.9,2022,,"Gauahar Khan, Gulshan Devaiah, Pawan Malhotra, Gauri Chakraborty",,529
Gullak,None,24,"Comedy, Drama, Family",9.2,2019,,"Jameel Khan, Geetanjali Kulkarni, Vaibhav Raj Gupta, Harsh Mayar",,"17,101"
Gully Boy,Not Rated,154,"Drama, Music, Romance",7.9,2019,Zoya Akhtar,"Ranveer Singh, Alia Bhatt, Siddhant Chaturvedi, Vijay Raaz",$5.57M,"39,794"
Abhay,None,35,"Crime, Thriller",8.1,2019,,"Kunal Khemu, Ratnesh Mani, Elnaaz Norouzi, Ram Kapoor",,"13,959"
Beast,None,155,"Action, Comedy, Thriller",5.2,2022,Nelson Dilipkumar,"Joseph Vijay, Pooja Hegde, K. Selvaraghavan, Shine Tom Chacko",,"32,399"
Rakshabandhan... Rasal Apne Bhai Ki Dhal,None,22,Drama,6.6,2021,,"Nyra Banerjee, Nishant Malkani, Vaishali Takkar, Azinkya Mishra",,49
Ganapath,None,,Action,,2022,Vikas Bahl,"Adi Chugh, Kriti Sanon, Tiger Shroff, Rahman",,
Shiddat,None,146,Romance,7.6,2021,Kunal Deshmukh,"Sunny Kaushal, Radhika Madan, Mohit Raina, Diana Penty",,"21,190"
Special Ops 1.5: The Himmat Story,None,,"Action, Crime, Drama",8.3,2021,,"Kay Kay Menon, Vinay Pathak, Aftab Shivdasani, Aadil Khan",,"15,272"
Mismatched,TV-MA,30,"Comedy, Drama, Romance",5.5,2020,,"Prajakta Koli, Rohit Saraf, Muskkaan Jaferi, Devyani Shorey",,"4,149"
Made in Heaven,Not Rated,50,"Drama, Romance",8.3,2019,,"Arjun Mathur, Sobhita Dhulipala, Jim Sarbh, Kalki Koechlin",,"11,174"
Drishyam 2,None,152,"Crime, Drama, Thriller",8.4,2021,Jeethu Joseph,"Mohanlal, Meena, Ansiba, Esther Anil",,"36,408"
Dear Zindagi,Not Rated,151,"Drama, Romance",7.4,2016,Gauri Shinde,"Alia Bhatt, Shah Rukh Khan, Kunal Kapoor, Priyanka Moodley",$1.40M,"40,238"
Bhool Bhulaiyaa 2,None,143,"Comedy, Horror",5.7,2022,Anees Bazmee,"Tabu, Kartik Aaryan, Kiara Advani, Rajpal Naurang Yadav",,"30,254"
The Lunchbox,PG,104,"Drama, Romance",7.8,2013,Ritesh Batra,"Irrfan Khan, Nimrat Kaur, Nawazuddin Siddiqui, Lillete Dubey",$4.23M,"56,513"
Ram Setu,None,140,"Action, Adventure, Drama",,2022,Abhishek Sharma,"Akshay Kumar, Jacqueline Fernandez, Nushrratt Bharuccha, Satyadev Kancharana",,
Rocket Boys,None,45,"Drama, History",8.9,2022,,"Jim Sarbh, Ishwak Singh, Regina Cassandra, Rajit Kapoor",,"12,853"
Hostages,None,42,"Crime, Drama, Mystery",6.8,2019,,"Ronit Roy, Tisca Chopra, Mohan Kapur, Aashim Gulati",,"6,404"
War,Not Rated,154,"Action, Adventure, Thriller",6.5,2019,Siddharth Anand,"Hrithik Roshan, Tiger Shroff, Vaani Kapoor, Nithish",,"25,611"
Inside Edge,TV-MA,45,"Drama, Sport",8.0,2017,,"Tanuj Virwani, Sayani Gupta, Richa Chadha, Vivek Oberoi",,"11,895"
Asur: Welcome to Your Dark Side,None,43,"Crime, Drama, Mystery",8.4,2020,,"Arshad Warsi, Barun Sobti, Anupriya Goenka, Riddhi Dogra",,"41,576"
Jodhaa Akbar,Not Rated,213,"Action, Drama, History",7.5,2008,Ashutosh Gowariker,"Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood, Poonam Sinha",$3.44M,"32,843"
Escaype Live,None,47,"Action, Drama, Thriller",7.5,2022,,"Siddharth, Jaaved Jaaferi, Shweta Tripathi, Swastika Mukherjee",,"4,360"
Ghar Waapsi,None,41,"Drama, Family",8.8,2022,,"Anushka Kaushik, Vishal Vashishtha, Akanksha Thakur, Saad Bilgrami",,"3,308"
Fighter,None,,"Action, Thriller",,2023,Siddharth Anand,"Hrithik Roshan, Deepika Padukone, Anil Kapoor, Birol Tarkan Yildiz",,
Good Luck Jerry,None,148,"Comedy, Crime, Drama",5.5,2022,Siddharth Sengupta,"Janhvi Kapoor, Atikur Rahman Mahi, Jaswant Singh Dalal, Deepak Dobriyal",,"5,269"
Detective Boomrah,None,,"Drama, Horror, Mystery",6.9,2022,,"Kahanikaar Sudhanshu Rai, Raghav Jhingran, Abhishek Sonpaliya, Manisha Sharma",,191
Jug Jugg Jeeyo,None,148,"Comedy, Drama, Family",6.2,2022,Raj Mehta,"Varun Dhawan, Anil Kapoor, Kiara Advani, Neetu Singh",,"36,880"
Dunki,None,,Drama,,2023,Rajkumar Hirani,"Shah Rukh Khan, Taapsee Pannu, Boman Irani, Jeremy Wheeler",,
Swathi Muthyam,None,122,"Comedy, Drama, Romance",7.1,2022,Lakshman K Krishna,"Bellamkonda Ganesh Babu, Varsha Bollamma, Harshavardhan, Vennela Kishore",,152
Shareek 2,None,145,Drama,6.7,2022,Navaniat Singh,"Mukul Dev, Sunita Dhir, Sharan Kaur, Dev Kharoud",,156
Zero,Not Rated,164,"Comedy, Drama, Romance",5.2,2018,Aanand L. Rai,"Shah Rukh Khan, Anushka Sharma, Katrina Kaif, Mohd. Zeeshan Ayyub",,"27,945"
Pather Panchali,Not Rated,125,Drama,8.3,1955,Satyajit Ray,"Kanu Bannerjee, Karuna Bannerjee, Subir Banerjee, Chunibala Devi",$0.54M,"33,047"
Thugs of Hindostan,Not Rated,164,"Action, Adventure",4.0,2018,Vijay Krishna Acharya,"Lloyd Owen, Aamir Khan, Amitabh Bachchan, Katrina Kaif",$1.45M,"20,990"
Rockstar,Not Rated,159,"Drama, Music, Romance",7.7,2011,Imtiaz Ali,"Ranbir Kapoor, Nargis Fakhri, Shammi Kapoor, Kumud Mishra",$0.99M,"44,843"
Ludo,TV-MA,150,"Action, Comedy, Crime",7.6,2020,Anurag Basu,"Pankaj Tripathi, Abhishek Bachchan, Rajkummar Rao, Fatima Sana Shaikh",,"39,533"
Little Things,TV-MA,16,"Comedy, Romance",8.2,2016,,"Dhruv Sehgal, Mithila Palkar, Navni Parihar, Loveleen Mishra",,"6,858"
Eega,Not Rated,145,"Action, Comedy, Drama",7.7,2012,S.S. Rajamouli,"Sudeep, Nani, Samantha Ruth Prabhu, Hamsa Nandini",,"24,811"
Modern Love: Mumbai,TV-MA,40,"Comedy, Romance",8.3,2022,,"Chitrangda Singh, Pratik Gandhi, Fatima Sana Shaikh, Sarika Thakur",,"15,612"
Peace,None,128,"Comedy, Crime, Drama",8.4,2022,Sanfeer K,"Joju George, Siddique, Ramya Nambeeshan, Asha Sharath",,982
Dil Bechara,Not Rated,101,"Comedy, Drama, Romance",8.1,2020,Mukesh Chhabra,"Sushant Singh Rajput, Sanjana Sanghi, Sahil Vaid, Saswata Chatterjee",,"130,782"
Undekhi,None,32,Crime,8.0,2020,,"Harsh Chhaya, Surya Sharma, Anchal Singh, Ankur Rathee",,"7,252"
ImMATURE,None,25,"Comedy, Drama, Romance",8.7,2019,,"Omkar Kulkarni, Chinmay Chandraunshuh, Rashmi Agdekar, Himika Bose",,"8,853"
Mai,TV-MA,45,"Crime, Drama, Thriller",7.2,2022,,"Sakshi Tanwar, Vivek Mushran, Wamiqa Gabbi, Raima Sen",,"5,070"
Jab We Met,Not Rated,138,"Comedy, Drama, Romance",7.9,2007,Imtiaz Ali,"Shahid Kapoor, Kareena Kapoor, Tarun Arora, Dara Singh Randhawa",$0.41M,"53,385"
Kesari,Not Rated,150,"Action, Drama, History",7.4,2019,Anurag Singh,"Akshay Kumar, Parineeti Chopra, Suvinder Vicky, Vansh Bhardwaj",,"20,594"
Guru,Not Rated,166,Drama,7.7,2007,Mani Ratnam,"Mithun Chakraborty, Abhishek Bachchan, Aishwarya Rai Bachchan, Madhavan",$2.09M,"23,977"
Moh,None,149,Romance,9.0,2022,Jagdeep Sidhu,"Amrit Amby, Prabh Bains, Parminder Kaur Barnala, Gitaz Bindrakhia",,323
Kirik Party,Not Rated,159,"Comedy, Drama",8.2,2016,Rishab Shetty,"Rakshit Shetty, Rashmika Mandanna, Samyuktha Hegde, Achyuth Kumar",,"6,117"
The Villain,Not Rated,129,"Action, Crime, Drama",6.5,2014,Mohit Suri,"Sidharth Malhotra, Shraddha Kapoor, Riteish Deshmukh, Shaad Randhawa",$0.41M,"20,612"
Indian Predator: The Butcher of Delhi,TV-MA,125,"Documentary, Crime, History",6.0,2022,,"Altaf Hussain, Manjit Singh, Sanjay Bansal, Jitendra Sharma",,"2,133"
"Sarkari. Hi. Pra. Shale Kasaragodu, Koduge: Ramanna Rai",None,147,Drama,8.7,2018,Rishab Shetty,"Anant Nag, Ramesh Bhat, Mahendra, Saptha Pavoor",,"2,353"
A Thursday,None,128,"Drama, Thriller",7.7,2022,Behzad Khambata,"Yami Gautam, Atul Kulkarni, Neha Dhupia, Dimple Kapadia",,"22,684"
Animal,None,,"Action, Drama",,2023,Sandeep Reddy Vanga,"Ranbir Kapoor, Rashmika Mandanna, Anil Kapoor, Saurabh Shukla",,
Barfi!,Not Rated,151,"Comedy, Drama, Romance",8.1,2012,Anurag Basu,"Ranbir Kapoor, Priyanka Chopra Jonas, Ileana D'Cruz, Saurabh Shukla",$2.80M,"82,211"
Special OPS,TV-MA,49,"Action, Crime, Thriller",8.6,2020,,"Kay Kay Menon, Karan Tacker, Gautami Kapoor, Muzamil Ibrahim",,"32,958"
The Great Indian Murder,None,45,Mystery,7.1,2022,,"Richa Chadha, Pratik Gandhi, Ashutosh Rana, Raghuvir Yadav",,"13,194"
Master,Not Rated,179,"Action, Thriller",7.3,2021,Lokesh Kanagaraj,"Joseph Vijay, Vijay Sethupathi, Malavika Mohanan, Arjun Das",,"75,345"
Dilwale Dulhania Le Jayenge,Not Rated,181,"Drama, Romance",8.0,1995,Aditya Chopra,"Shah Rukh Khan, Kajol, Amrish Puri, Farida Jalal",,"69,821"
Apharan,None,45,"Action, Crime, Thriller",8.3,2018,,"Arunoday Singh, Nidhi Singh, Saanand Verma, Mahie Gill",,"18,765"
Breathe: Into the Shadows,None,46,"Drama, Thriller",7.6,2020,,"Abhishek Bachchan, Nithya Menen, Amit Sadh, Ivana Kaur",,"16,172"
Ghajini,Not Rated,186,"Action, Drama, Mystery",7.3,2008,A.R. Murugadoss,"Aamir Khan, Asin Thottumkal, Jiah Khan, Aamir Naik",$2.43M,"61,988"
Sultan,Not Rated,170,"Action, Drama, Sport",7.0,2016,Ali Abbas Zafar,"Salman Khan, Anushka Sharma, Randeep Hooda, Amit Sadh",$6.20M,"46,747"
Aa Ammayi Gurinchi Meeku Cheppali,None,142,Drama,6.4,2022,Mohana Krishna Indraganti,"Srinivas Avasarala, Aruna Bhikshu, Ravinder Bommakanti, Bindu Chandramouli",,366
Thani Oruvan,Not Rated,160,"Action, Crime, Thriller",8.4,2015,Mohan Raja,"Jayam Ravi, Arvind Swami, Nayanthara, Nassar",,"20,215"
Malayankunju,None,114,"Drama, Thriller",7.0,2022,Sajimon Prabhakar,"Fahadh Faasil, Johny Antony, Rajisha Vijayan, Jaffer Idukki",,"2,689"
Badla,Not Rated,118,"Crime, Drama, Mystery",7.8,2019,Sujoy Ghosh,"Amitabh Bachchan, Taapsee Pannu, Amrita Singh, Antonio Aakeel",$1.86M,"28,219"
Radhe Shyam,None,138,"Drama, Romance",5.3,2022,K.K. Radhakrishna Kumar,"Prabhas, Pooja Hegde, Bhagyashree Patwardhan, Krishnamraju",,"29,434"
Thank God,None,,"Comedy, Fantasy",,2022,Indra Kumar,"Ajay Devgn, Rakul Preet Singh, Nora Fatehi, Sidharth Malhotra",,
Crash Course,None,45,Drama,7.3,2022,,"Annu Kapoor, Bhanu Uday, Udit Arora, Pranay Pachauri",,"3,748"
Munna Bhai M.B.B.S.,Not Rated,156,"Comedy, Drama",8.1,2003,Rajkumar Hirani,"Sanjay Dutt, Arshad Warsi, Gracy Singh, Boman Irani",,"82,196"
Ala Vaikunthapurramuloo,Not Rated,163,"Action, Comedy, Drama",7.3,2020,Trivikram Srinivas,"Allu Arjun, Pooja Hegde, Tabu, Jayaram",$0.00M,"18,752"
Khuda Haafiz,TV-MA,133,"Action, Crime, Drama",7.2,2020,Faruk Kabir,"Vidyut Jammwal, Shivaleeka Oberoi, Annu Kapoor, Aahana Kumra",,"20,558"
Thar,TV-MA,108,"Action, Crime, Drama",6.1,2022,Raj Singh Chaudhary,"Anil Kapoor, Harshvardhan Kapoor, Fatima Sana Shaikh, Jitendra Joshi",,"5,259"
Bhavai,None,114,"Drama, Romance",5.6,2021,Hardik Gajjar,"Pratik Gandhi, Aindrita Ray, Ankur Bhatia, Krishna Singh Bisht",,"2,137"
Bulbbul,TV-MA,94,"Drama, Horror, Mystery",6.5,2020,Anvita Dutt,"Triptii Dimri, Avinash Tiwary, Rahul Bose, Parambrata Chattopadhyay",,"12,106"
Sher Shivraj,None,143,"Action, Drama, History",8.5,2022,"Narendra Jagte, 
Digpal Lanjekar","Chinmay Mandlekar, Mrinal Kulkarni, Mukesh Rishi, Rohan Mankani",,"2,292"
Ayirathil Oruvan,Not Rated,183,"Action, Adventure",8.0,2010,K. Selvaraghavan,"Karthi, Reema Sen, Andrea Jeremiah, Parthiban Radhakrishnan",,"6,677"
Ghost Stories,TV-MA,144,"Horror, Thriller",4.4,2020,"Zoya Akhtar, 
Dibakar Banerjee, 
Karan Johar, 
Anurag Kashyap","Janhvi Kapoor, Surekha Sikri, Amruta Subhash, Vijay Varma",,"5,376"
Magadheera,Not Rated,147,"Action, Drama, Fantasy",7.7,2009,S.S. Rajamouli,"Ram Charan Teja, Kajal Aggarwal, Dev Gill, Srihari",,"22,817"
Tapana,None,96,Romance,8.4,2022,VenkateshK,"DharanNaidu, KavyaKirthi, PriyaGowda, RaviBabu",,163
365 Days,None,110,"Drama, Romance",2.3,2015,Ram Gopal Varma,"Raavi Kondala Rao, Nandu Vijay Krishna, Satya Krishnan, Krishnudu",,214
Cirkus,None,112,Comedy,,2022,Rohit Shetty,"Deepika Padukone, Pooja Hegde, Ranveer Singh, Jacqueline Fernandez",,
Krishna Vrinda Vihari,None,139,"Comedy, Drama, Romance",9.0,2022,Aneesh Krishna,"Imam Hossain Saju, Satya Akkala, Brahmaji, Vennela Kishore",,"1,565"
Aashram,None,45,"Crime, Drama, Mystery",7.3,2020,,"Bobby Deol, Akash Singh Rajput, Vikram Mastal, Chandan Roy Sanyal",,"33,894"
Mere Desh Ki Dharti,None,111,"Comedy, Drama",7.0,2022,Faraz Haider,"Divyendu Sharma, Anupriya Goenka, Anant Vidhaat Sharma, Inaamulhaq",,"2,308"
Attack,None,121,"Action, Sci-Fi, Thriller",6.8,2022,Lakshya Raj Anand,"Rakul Preet Singh, John Abraham, Jacqueline Fernandez, Prakash Raj",,"15,340"
Dongalunnaru Jagratta,None,96,Thriller,5.3,2022,Satish Tripura,"Sri Simha Koduri, Samuthirakani, Murli Sharma",,152
Project K,None,,Sci-Fi,,2023,Nag Ashwin,"Deepika Padukone, Amitabh Bachchan, Prabhas, Disha Patani",,
Antim: The Final Truth,None,138,"Action, Crime, Drama",6.7,2021,Mahesh Manjrekar,"Salman Khan, Aayush Sharma, Mahima Makwana, Mahesh Manjrekar",,"40,904"
Dude,None,32,"Drama, Mystery, Thriller",8.5,2021,,"Ambrish Verma, Arun Kushwah, Apoorva Arora, Rakesh Bedi",,"2,520"
Chekka Chivantha Vaanam,Not Rated,146,"Action, Crime, Drama",7.2,2018,Mani Ratnam,"Arvind Swami, Arun Vijay, Silambarasan Rajendar, Vijay Sethupathi",,"6,404"
Flames,TV-14,20,"Comedy, Drama, Romance",8.9,2018,,"Ritvik Sahore, Tanya Maniktala, Sunakshi Grover, Shivam Kakar",,"29,153"
Chhichhore,Not Rated,143,"Comedy, Drama, Romance",8.2,2019,Nitesh Tiwari,"Sushant Singh Rajput, Shraddha Kapoor, Varun Sharma, Prateik Babbar",$0.90M,"53,998"
Jayeshbhai Jordaar,None,121,"Comedy, Drama",6.0,2022,Divyang Thakkar,"Ranveer Singh, Shalini Pandey, Boman Irani, Ratna Pathak Shah",,"42,902"
Kotthu,None,155,Drama,9.2,2022,Sibi Malayil,"Roshan Mathew, Nikhila Vimal, Asif Ali, Sudev Nair",,584
Viruman,None,149,"Action, Drama",4.9,2022,M. Muthaiah,"Arundhati, Aparna Balamurali, Manoj K. Bharathi, Manoj Bharathiraja",,"1,786"
Padmaavat,Not Rated,164,"Drama, History, Romance",7.0,2018,Sanjay Leela Bhansali,"Deepika Padukone, Ranveer Singh, Shahid Kapoor, Aditi Rao Hydari",$11.85M,"32,911"
Shabaash Mithu,None,156,"Biography, Drama, Sport",5.7,2022,Srijit Mukherji,"Taapsee Pannu, Vijay Raaz, Brijendra Kala, Mumtaz Sorcar",,"7,753"
Gehraiyaan,None,148,"Drama, Romance",5.9,2022,Shakun Batra,"Deepika Padukone, Ananya Panday, Naseeruddin Shah, Siddhant Chaturvedi",,"43,152"
Theeran Adhigaram Ondru,Not Rated,157,"Action, Crime, Thriller",8.2,2017,H. Vinoth,"Karthi, Rakul Preet Singh, Abhimanyu Singh, Bose Venkat",,"14,856"
Asuran,Not Rated,141,"Action, Drama",8.5,2019,Vetrimaaran,"Dhanush, Manju Warrier, Prakash Raj, Pasupathy",,"29,039"
Dil Chahta Hai,Not Rated,183,"Comedy, Drama, Romance",8.1,2001,Farhan Akhtar,"Aamir Khan, Saif Ali Khan, Akshaye Khanna, Preity Zinta",$0.30M,"72,410"
Pink,Not Rated,136,"Crime, Drama, Thriller",8.1,2016,Aniruddha Roy Chowdhury,"Amitabh Bachchan, Taapsee Pannu, Kirti Kulhari, Andrea Tariang",$1.24M,"45,268"
24: India,None,60,"Action, Adventure, Crime",8.1,2013,,"Anil Kapoor, Neil Bhoopalam, Raaghavv Chanana, Anita Raj",,"3,037"
Rudra: The Edge of Darkness,None,53,"Crime, Drama, Mystery",6.7,2022,,"Ajay Devgn, Raashi Khanna, Esha Deol, Ashwini Kalsekar",,"7,852"
Pushpa: The Rule - Part 2,None,,"Action, Crime, Drama",,,Sukumar,"Allu Arjun, Fahadh Faasil, Rashmika Mandanna, Vijay Sethupathi",,
Bimbisara,None,146,"Action, Drama, Fantasy",6.4,2022,Mallidi Vasishta,"Rajeev Kanakala, Vennela Kishore, Samyuktha Menon, Vinni Mobstaz",,"5,812"
Bujji Ila Raa,None,120,Thriller,8.3,2022,Anji,"Akella, Surya Ale, Ananth, Anu",,"2,136"
Drishyam,Not Rated,160,"Crime, Drama, Thriller",8.3,2013,Jeethu Joseph,"Mohanlal, Meena, Asha Sharath, Ansiba",,"41,392"
Psycho Raman,Not Rated,133,"Crime, Drama, Thriller",7.3,2016,Anurag Kashyap,"Nawazuddin Siddiqui, Vicky Kaushal, Sobhita Dhulipala, Mukesh Chhabra",,"14,962"
Krrish 3,Not Rated,152,"Action, Adventure, Sci-Fi",5.3,2013,"Sumit Kirtania, 
Rakesh Roshan","Hrithik Roshan, Vivek Oberoi, Priyanka Chopra Jonas, Kangana Ranaut",$2.19M,"23,390"
Pad Man,PG-13,140,"Biography, Comedy, Drama",7.9,2018,R. Balki,"Akshay Kumar, Radhika Apte, Sonam Kapoor, Jyoti Subhash",$1.66M,"26,363"
Mom,TV-MA,146,"Crime, Drama, Thriller",7.2,2017,Ravi Udyawar,"Abhinay Raj Singh, Sridevi, Sajal Ali, Akshaye Khanna",,"10,744"
Bandish Bandits,TV-14,30,"Drama, Music, Romance",8.6,2020,,"Ritwik Bhowmik, Shreya Chaudhary, Naseeruddin Shah, Sheeba Chaddha",,"16,571"
The Brawler,Not Rated,154,"Action, Drama, Sport",8.0,2017,Anurag Kashyap,"Vineet Kumar Singh, Jimmy Shergill, Zoya Hussain, Ravi Kishan",$0.08M,"7,850"
Love Sonia,None,122,Drama,7.4,2018,Tabrez Noorani,"Abhishek Bharate, Riya Sisodiya, Mrunal Thakur, Adil Hussain",,"2,018"
Agneepath,Not Rated,174,"Action, Crime, Drama",6.9,2012,Karan Malhotra,"Hrithik Roshan, Priyanka Chopra Jonas, Sanjay Dutt, Rishi Kapoor",$1.98M,"24,803"
Fabulous Lives of Bollywood Wives,TV-MA,35,"Documentary, Reality-TV, Romance",4.6,2020,,"Neelam Kothari, Maheep Kapoor, Seema Khan, Bhavana Pandey",,"10,127"
Lust Stories,None,120,"Drama, Romance",6.4,2018,"Zoya Akhtar, 
Dibakar Banerjee, 
Karan Johar, 
Anurag Kashyap","Radhika Apte, Kiara Advani, Vicky Kaushal, Bhumi Pednekar",,"11,041"
Chennai Express,Not Rated,141,"Action, Comedy, Romance",6.0,2013,Rohit Shetty,"Deepika Padukone, Shah Rukh Khan, Sathyaraj, Nikitin Dheer",$5.31M,"55,090"
Nayakan,Not Rated,145,"Crime, Drama",8.6,1987,Mani Ratnam,"Kamal Haasan, Saranya Ponvannan, Delhi Ganesh, Janakaraj",,"20,270"
Rendagam,None,120,"Action, Thriller",7.5,2022,Fellini T.P.,"Eesha Rebba, Arvind Swami, Jackie Shroff, Kunchacko Boban",,74
Dhamaka,TV-14,103,"Crime, Drama, Thriller",7.1,2021,Ram Madhvani,"Kartik Aaryan, Mohammed Mansoor, Mrunal Thakur, Amruta Subhash",,"40,863"
Forensic,None,134,"Crime, Thriller",6.3,2022,Vishal Furia,"Radhika Apte, Prachi Desai, Vikrant Massey, Narendra Gupta",,"2,648"
Masaan,None,109,Drama,8.1,2015,Neeraj Ghaywan,"Richa Chadha, Sanjay Mishra, Vicky Kaushal, Pankaj Tripathi",,"28,237"
Thalapathi,Not Rated,157,"Action, Crime, Drama",8.5,1991,Mani Ratnam,"Rajinikanth, Mammootty, Shobana, Arvind Swami",,"12,326"
English Vinglish,Not Rated,134,"Comedy, Drama, Family",7.8,2012,Gauri Shinde,"Sridevi, Adil Hussain, Mehdi Nebbou, Priya Anand",$1.67M,"36,674"
The Tashkent Files,Not Rated,134,"Drama, Mystery, Thriller",8.1,2019,Vivek Agnihotri,"Shweta Basu Prasad, Mithun Chakraborty, Naseeruddin Shah, Pankaj Tripathi",,"34,013"
Kurup,None,140,"Biography, Crime, Thriller",7.1,2021,Srinath Rajendran,"Dulquer Salmaan, Indrajith Sukumaran, Sobhita Dhulipala, Shine Tom Chacko",,"13,143"
Talaash: The Answer Lies Within,Not Rated,140,"Crime, Drama, Mystery",7.2,2012,"Reema Kagti, 
Priyamvada Narayanan","Aamir Khan, Kareena Kapoor, Rani Mukerji, Nawazuddin Siddiqui",$2.71M,"42,721"
Valimai,None,178,"Action, Crime, Thriller",6.0,2022,H. Vinoth,"Ajith Kumar, Huma Qureshi, Kartikeya Gummakonda, Gurbani",,"18,871"
Warning,None,124,Action,8.3,2021,Amar Hundal,"Gippy Grewal, Prince Kanwaljit Singh, Seven Chahal, Deepak Kamboj",,669
Dhoom 2,Not Rated,152,"Action, Crime, Thriller",6.5,2006,Sanjay Gadhvi,"Hrithik Roshan, Abhishek Bachchan, Aishwarya Rai Bachchan, Uday Chopra",$2.64M,"27,070"
Nikamma,PG-13,152,"Action, Comedy, Drama",2.6,2022,Sabir Khan,"Abhimanyu Dasani, Imam Hossain Saju, Shirley Setia, Samir Soni",,"1,537"
Mahabharat,None,20,"Drama, History, War",9.0,2013,,"Saurabh Raj Jain, Shaheer Sheikh, Pooja Sharma, Aham Sharma",,"9,166"
Bhoot Police,None,129,"Comedy, Horror",7.0,2021,Pawan Kripalani,"Saif Ali Khan, Arjun Kapoor, Jacqueline Fernandez, Yami Gautam",,"26,596"
Kabir Singh,Not Rated,173,"Action, Drama, Romance",7.0,2019,Sandeep Reddy Vanga,"Shahid Kapoor, Kiara Advani, Nikita Dutta, Soham Majumdar",,"33,464"
A Wednesday,Not Rated,104,"Action, Crime, Drama",8.1,2008,Neeraj Pandey,"Anupam Kher, Naseeruddin Shah, Veerendra Saxena, Mahesh Kanual",,"78,721"
Karwaan,Not Rated,114,"Adventure, Comedy, Drama",7.6,2018,Akarsh Khurana,"Irrfan Khan, Dulquer Salmaan, Mithila Palkar, Amala Akkineni",$0.18M,"16,005"
Charmsukh,None,18,Short,7.4,2019,,"Jinnie Jaaz, Deepak Dutt Sharma, Meet Arora, Rajsi Verma",,90
Mumbai Diaries 26/11,TV-MA,,"Drama, Thriller",8.7,2021,,"Mohit Raina, Konkona Sen Sharma, Mrunmayee Deshpande, Satyajeet Dubey",,"28,849"
Tandav,TV-14,30,"Drama, Thriller",4.5,2021,,"Saif Ali Khan, Dimple Kapadia, Mohd. Zeeshan Ayyub, Sunil Grover",,"60,339"
