Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
Perception (by XFS Reels),None,,Short,8.9,2016,Venkat Pradeep Allu,"Sv SatyaPrasad, Ishika Bathula, Venkat Pradeep Allu",,12
Olangthagee Wangmadasoo,None,,None,6.7,1980,,Aribam Syam Sharma,,9
Porter Kandhan,None,,None,,1955,K. Vembu,Varalakshmi G.,,
Okka Kshanam,None,,"Short, Drama",,2017,Ijji Sairam,"Sruthi Reddy, Sailesh Sunny",,
Lovely Te Lovely,None,102,Comedy,5.5,2015,Minar Malhotra,"Gurjit Singh, Hardeep Gill, Kamz Singh, Taranvir Banwait",,18
How to become a Hit Punjabi Singer,None,,"Comedy, Drama",,2019,,"Amrit Amby, Bhindi Tolawal, Enayat Jugnu Surjit, Kamalpreet Nazam",,
Anmol Moti,None,,Drama,,1965,Jagdish Kumar Nirmal,"Master Aziz, Daya Devi, Jayshree Gadkar",,
Tejaswini,None,20,Drama,,,,,,
Amli,None,,"Short, Comedy",,2019,,Manpreet Brar,,
Chetak & Rana,None,,History,,1958,Sultan,"Amarnath, Kamran, Neeru",,
Kiko,None,8,"Short, Family",,2013,,Ulrikke Lien Erdal-Aase,,
Kilig,None,,"Short, Romance",,2019,Pankaj Madaan,"Siddhaarth Mahan, Vanshikha Pareek",,
Chai yari,None,1,"Short, Talk-Show",,2019,Rishi Nikam,"Aditya Itoriya, Rishi Nikam, Priya Yadav",,
Moments,None,10,"Short, Drama",,2017,Fen John Kanichukkattu,Mahima Ajith,,
Tripura Sundari,None,,None,,1978,K. Chandra Bose,"Manju Bhargavi, Srikanth",,
"NGK Spark Plugs India, the ignition expert presents Clean India. Green India. Teach India",None,,"Short, Family",,2018,,Vinay Jaiswal,,
Kab Hoee Gawana Hamar,None,,Romance,,2005,Anand Ghatraj,"Rashmi Desai, Ravi Kishan",,
TholiPrema,None,,"Short, Thriller",,2018,Gowtham Gandi,"Kailash Chandra, Rakesh Narlapuram, Reshma s Pillai, Ankita Routray",,
MATA Sanman Awards 2017,None,,None,,2017,,,,
Vayyari Bhama,None,,None,,1953,Subba Rao P.,"Seeta Rama Anjaneyulu Chilakalapudi, Surabhi Kamalabai, Akkineni Nageshwara Rao, Varalakshmi S.",,
Kunidu Kunidu Baare,None,,Drama,,2010,S. Nandakumar,"Anirudh, Bank Janardhan, Aniruddha Jatkar, Rangayana Raghu",,
Neetho Jathai,None,29,"Short, Romance",,2020,Dinitha Rani Bobba,"Sai Surya, Thrayoshini, Javali Vanjari",,
String - Prabhu Baskar,None,,Short,,2021,Prabhu Baskar,Prabhu Baskar,,
Kaash,None,18,"Short, Drama",,2007,Monty Gupta,"Swati Bhatia, V. Deepak Chhibber, Sunil Chitkara, Oroon Das",,
Teri Yaad Mein - Kailash Kher,None,,"Short, Music",,2009,Vipin Parashar,"Kailash Kher, Naresh Kamath, Paresh Kamath",,
Sahure Ghar,None,,"Short, Drama",,2020,Happee Singh,"Parveen Baani, Vikas Kohli, Joginder Sahota",,
Durgada Ganapa,None,4,"Short, Music",,2019,,N. Vinayaka,,
Binda,None,,Drama,8.0,2021,"Bira Jagu Gavade, 
Ketan Pendse","Teja Devkar, Vishal G Kshirsagar, Ramesh Pardeshi, Ketan Pendse",,6
Abraam Underrated,None,,"Short, Drama",,2021,,Gry India,,
Karpanai,None,17,"Short, Drama, Family",,2012,Antony Prakash Xavier,Ethiraj V,,
Trinath Mela,None,,Drama,5.8,1980,Krushna Chandra Ratha,"Ajit Das, Meera, Nityananda Misra, Nirmala Nayak",,7
Janmathep,None,,Drama,,1993,,"Master Abu, Sadashiv Amrapurkar, Aatma Bansode, Nargis Banu",,
Bandhan,None,,Drama,,2003,Taufiq Rahman,"Debajit Majumdar, Biju Baruah, Bibhash Chakraborty, Madhusmita Saikia",,
Maarpu,None,12,"Short, Drama",,2013,Ramanujapuram Shashank,"Ramanujapuram Shashank, Ramanujapuram Sucharitha, Praveen Reddy, Kranthi",,
Idu Namma Bhoomi,None,,None,4.9,1992,P. Vasu,"Karthik, Kushboo, Vijay Kumar, S.S. Chandran",,9
Vah Vah,None,,"Short, Music, Romance",,2000,,"Alisha Chinai, Dino Morea",,
Snow Brings Blood,None,7,"Short, Crime, Horror",,2018,Vishvendra Rai,Vishvendra Rai,,
Kshitij: A Far Horizon,None,22,"Short, Drama",,2006,Binitesh Baruri,"Ravi Bhushan, Uday Chandra, Alok Chaturvedi, Chandra Shekhar Dutta",,
Vazir,None,,Thriller,,2020,,"Sanjeev Siddarth, Suvidha Singh, Rutwij Vaidya",,
Melawa-The Festival of Marriage,None,,"Short, Drama",,2013,Junaid Imam,"Joshi Bhakti, Manoj Deshmukh, Junaid Imam, Sharadha Warankar",,
Natun Khabar,None,,Drama,,1947,Premendra Mitra,"Dhiraj Bhattacharya, Bharati Devi, Amar Mullick",,
Modern Vidya Niketan Schools,None,,Documentary,,2019,,Sanjeev Mehta,,
Cinemaa Zindabad,None,,Biography,,,,,,
Taare,None,119,Drama,,2011,Shivaraj Hoskere,"Diganth, Sanjjanaa Galrani, Doddarange Gowda",,
Athavarillu,None,,Drama,8.3,1976,Kolli Pratyagatma,"Mohan Babu, Varalakshmi G., Prabha, Narasimha Raju",,40
Yaara Da Group,None,,"Short, Music",,2019,,,,
Mad News,None,,Comedy,,2018,,"Rohit Mehta, Jitendra Bhardwaj, Vicky Ahuja, Varun Parashar",,
Armour: PSA,None,3,Short,,2016,,Sanyog Mohite,,
Crazy Daisy,None,20,"Short, Action",,2016,Jayesh Jaidka,"Advaiy Chhetri, Jayesh Jaidka",,
Bliss,None,,Short,,1962,,N. Lakshminarayan,,
Nagavalli VS Apthamitraru,None,118,Drama,,2018,Shankar Arun,"Aishwarya, Vaishnavi Chandran, Vikram Karthik",,
Suicide,None,,Drama,,2011,Prasad Guru,"Kalyani, Sharath Lohitashwa, Suchendra Prasad",,
Bakri : The Goat,None,14,"Short, Drama",,2017,,Sushmita Saha,,
Gul Gulshan Gulfam,None,,Drama,,2012,Sarfraz Alvi,"Vijay Koul, Arjun Manhas, Vikram Sharmaa, Bela Thappa",,
Karuthal(Caring),None,,"Short, Drama",,2020,Sri Krishna Babu,"Lakshmi, Midhun Menon, Prabha Shankar",,
The Letter Box,None,,"Short, Comedy",,2021,Tanmay Sharma,"Kajal Kothari, Sagar Mutkekar, David Raj",,
Aasha Chakram,None,,None,,1973,Dr. Seetharamaswamy,"Thikkurisi Sukumaran Nair, Vennira Aadai Nirmala, S.P. Pillai, Raghavan",,
Kanyadaan,None,,None,7.8,1965,,Phani Majumdar,,10
Tvs Credit - Saksham,None,5,"Documentary, Short",,2020,Arin Paul,"Kantabai Shivaji Kamble, Vasant Shivaji Kamble, Parth Madhav Pamptwar, Dilip Ranvir",,
Bandhan,None,,Drama,6.5,1991,Anant Mane,"Ramesh Bhatkar, Ajinkya Deo, Alka Inamdar, Dinkar Inamdar",,10
The Homecoming,None,,Documentary,,1962,,Shantaram Athavale,,
Sant Janabai,None,,None,,1925,Gajanan V. Sane,"Vasant Shinde, Madhav Khaire, Bhaurao Datar, Hirabai",,
Bichar,None,,Drama,,1943,Nitin Bose,"Maya Banerjee, Dilip Bose, Leela Desai, Jagdish Sethi",,
"LBW: Love, Breakup and War",None,168,"Comedy, Romance",6.4,2016,B.N. Shajeer Sha,"Pramod Das, Chriz Deepu, Abdul Kalam, Neethu Lal",,5
Who?,None,,"Short, Drama",,2019,Mohneesh Kalyan,"Rachel Singh, Annu Chaudhary, Satbir Singh",,
A Meditation Over the Loneliness of Mr. X,None,,"Short, Drama",,2019,Aryo Kk,"Ronit Agrawal, Ishita Shirodkar",,
Escape,None,5,"Short, Thriller",,2017,Deeptanshu Sinha,"Avishkar Bharadwaj, Kashish Bharti, Mark Mecwan, Harnam Singh Sandhu",,
Ram Bhakti,None,,Drama,,1958,,,,
Kannalane,None,,"Short, Drama",,2020,Andavar,"Sri Akku, Aria",,
Chirosokha,None,25,"Short, Drama",,2018,Shashwat Mookherjee,"Shashwat Mookherjee, Surya Mookherjee, Ranen Paul, Ushnish Saha",,
Ek Saas Zindagi,None,,None,,1991,Basu Bhattacharya,"Deepali Benarji, Rajan Haksar, Ashok Sen, Ashok Sen",,
Maya,None,22,Drama,,2012,,"Mohan Raman, Vani Bhojan, Easwari Rao, Abhishek Shankar",,
Winter Flowers,None,,"Short, Music",,2021,,R.S. Arun Prakaash,,
Strangers,None,75,Documentary,,2019,,"Laura Kansy, Oskar Zoche",,
Muktapren,Not Rated,136,Drama,,1986,Samir Ghosh,"Ranjit Mallick, Kali Bannerjee, Anil Chatterjee",,
Ladoo,None,,"Short, Drama",,2009,Rajita Shah,Kartik Pancholi,,
Asking for a Leave - Office Blue,None,,"Short, Comedy",,2015,Sanat Prabhu,"Sheshank Anand, Pratik Chouhan",,
Dui Adhyay,None,,None,,1986,Gautam Mukherjee,"Samit Bhanja, Rajeshwari Raychowdhury, Santosh Dutta, Anup Kumar",,
Dog Lovers,None,14,"Short, Comedy",,2020,Vikas Thippani,Abhignya Vuthaluru,,
Turdaksok Mimag,None,130,Drama,,2009,,Biplab J. Doley,,
Claystation,None,,"Documentary, Short",,2010,,,,
Aaaghaat,None,,None,,1988,,,,
Berozgaar,None,,Romance,,2018,Ravinder Ravi Samana,"Sukhbir Singh Batth, Mehtab Singh Mattu, Gulzar Patialvi",,
Dipali,None,,Musical,,2006,Rajesh Bhuyan,"Jatin Bora, Nishita Goswami, Dudul Baishya, Minu Bania",,
Shukar Manawan,None,,Drama,,2012,,,,
Fall Semester,None,10,"Short, Comedy, Horror",,2020,Maitreyi Mittal,"Gayathri Sankar, Vaishnavi Shinde",,
Home,None,2,"Documentary, Short",,2020,,Swadeep Ray,,
Sohniye Rehan Babar,None,3,"Short, Music",,2007,Renu Patel,Rehan Babar,,
Shikar,None,,Action,,2001,,,,
Swat: AVI J Ft. Heartbeat,None,,"Short, Musical",,2017,Sumit Bhardwaj,"Avi J., Kaashish Vohra",,
Puppeteers of Rajasthan,None,18,"Documentary, Short",6.9,1974,,Mani Kaul,,13
Vasanthalakshmi,Not Rated,167,None,,1978,A.V. Seshagiri Rao,"Arathi, Leelavathi, Vishnuvardhan, K.S. Ashwath",,
Kesarina Kamala,None,,Drama,,2021,Siddaraju,Shobharaj,,
Anjada Gandu,None,134,Drama,,2014,Pradeep Raj,"T.S. Nagabharana, Sathish Neenasam, Subiksha",,
Tata Motors Global Service Camp'21 - Pamper your Vehicle (Towel),None,,"Short, Family",,2021,,Pinaki Bose,,
King of Sonbhadra,None,,"Short, Action",,2019,Vijay Kumar,Vijay Kumar,,
Anjana 2007,None,74,"Comedy, Romance",,2007,Rajesh Bhuyan,"Arun Hazarika, Nayan Nilim, Aayota Emi, Jayanta Bhagawati",,
Forever,None,3,"Short, Musical",,2021,,,,
Identity,None,5,Short,,2013,Rony Dasgupta,"Prathamesh Parlikar, Ashwin Gupta, Amruta More, Simran Gajbhiye",,
Jawani Ki Ghabrahat,None,,Thriller,,1991,,,,
Dassehra,None,,Fantasy,,1956,Chaturbhuj Doshi,Nirupa Roy,,
"I Sing, Therefore I Am!",None,19,"Documentary, Short",,2008,,Subrat Kumar Sahu,,
Parama Guru,None,130,Drama,,2012,J.S. Manimaran,"J.S. Manimaran, Sreeja",,
Clever Fox and Cute Baby,None,73,Comedy,,2007,Rajesh Bhuyan,"Pakija Begam, Lakhi Borthakur, Pratibha Chaudhary, Chetana Das",,
Saamida,None,,Drama,,2008,Vadivudaiyan,"Amsadevi, Dhanushya, Pondy Ravi",,
Urdu Khabrein,None,,None,,2000,,,,
Tere Kharche,None,,"Short, Family, Music",,2019,,Warish Ali,,
Best Couple,None,,Romance,,2022,Ganesh Dorala,"Chalaki Chanti, Emanuel Jabardast, Shagnasri, Jayanth Vadali",,
The Last Night of a Psychiatrist,None,32,"Short, Drama, Mystery",,2012,Sashi Sarkar,"Nandini Bhowmik, Sourav Halder, Ankita Majumder, Amit Sanyal",,
Mujhe Mohabbat,None,,"Short, Romance",,2001,,"Nakul Kapoor, Kiran Rathod",,
Classic Incantations,None,,Musical,,2012,,Deepak Gattani,,
Bache Ka Murder,None,8,Short,,2017,Amarjeet Singh Chawla,Manmeet Singh Sawhney,,
Uyir Ullavarai,None,,Drama,,2005,S.S. Bharathy,"Roshini, Sakthi",,
Ajamil,None,,None,,1922,Kanjibhai Rathod,"Khalil. Ahmed., Jamuna, Ganga Ram, Homi Master",,
Pagale Vennela,None,,Comedy,,2006,,"Siva Balaji, Brahmanandam, Subrahmanyam, Dharmavarapu Subramanyam",,
Khadaann,None,,Action,,,,,,
Pattathu Rani,None,175,None,,1967,S. Ramanathan,"Gemini Ganesan, Kalpana, Bhanumathi Ramakrishna, Gummadi",,
Baba Amte,None,,"Documentary, Short",,1982,,Prem Vaidya,,
Treasure,None,10,Short,,2021,Zarin Ali,Zarin Ali,,
Pirem,None,138,"Drama, Romance",8.5,2021,Pradeep Laykar,"Vishvajeet Patil, Divya Subhash, Vitthal Khalse, Ayaan Khurd",,14
Prasanthi Chronicles,None,,"Short, News",,2018,,,,
Pyaar,None,,None,,1940,Dhirubhai Desai,"Anwari, Ishwarlal",,
Mujhko Pyaar Aaya,None,4,"Short, Romance",,2019,Rafat Abbas Ali,Shaurya Durgeshwar,,
Haritalika,None,,None,,1922,Gajanan V. Sane,Bhaurao Datar,,
Guru Parampara,None,,"Short, Music",,2020,,R.S. Arun Prakaash,,
Kaatttile Thadi Thevarude Ana,None,,"Action, Comedy, Drama",4.8,1995,K.K. Haridas,"Jagathi Sreekumar, Siddique, Maathu, Ilavarasi",,29
Women of Honour: Destination Army,None,,Documentary,8.1,2021,,Richa Sahai,,7
Suya Mariyadhai 1992,Not Rated,113,Drama,,1992,Vijayaganesh,"Karthik, Pallavi, K.R. Vijaya",,
Tu Ki Jaane: Chase,None,,"Short, Music",,2019,Jagjit Hanjra,Bomeo Raja,,
Kaala Gubbara (Black Balloon),None,13,"Short, Action, Drama",,2018,,Jeetu R Mhatre,,
Vanadevi,None,,None,,1931,,"Ramakant Gharekhan, Ramakant",,
One of Seven,None,58,Documentary,,2012,Venu Nair,Venu Nair,,
Sathi Sukanya,None,,Drama,,1959,,T.R. Sundaram,,
Roland Garros: The Salon,None,,"Short, Family",,2017,,Vinay Jaiswal,,
Kisi Din,None,,"Short, Musical",,2007,,Yana Gupta,,
Little Chick in the Egg by Billion surprise toys,None,2,"Animation, Short",,2019,,Billion Surprise Toys,,
Helping Hands,None,13,"Documentary, Short, Biography",,2013,,Amit Sharma,,
Tere Bina Jeena Nahi,None,,"Short, Music",,2020,,Manas Arora,,
Rajamohan,None,210,None,,1937,Fram Sethna,"K.P. Kesavan, P.U. Chinnappa, K.N. Rajalakshmi, M.M. Radhabai",,
Booty Shake,None,,"Short, Music",,2015,,Parmish Verma,,
I Have Got the Story,None,,"Short, Comedy",,2009,Himashu Bhatnagar,Gaurav Nanda,,
Thudakkam,None,,None,,2004,I. Sasi,"Trichur Elsi, Suja Karthika, Salim Kumar, K.P.A.C. Lalitha",,
Avanobbane,None,,Drama,,,Vivek Chakari,"Akshara, Chandrakanth",,
Signature Global Life Tumhari,None,,"Short, Adventure",,2020,,Siddhant Tiwary,,
Preethi Endarenu,None,22,Romance,,2015,,,,
Oduvil Kittiya Vartha,None,,None,,1985,Yatheendradas,"Chitra, Jalaja, K.P.A.C. Lalitha, Latheef",,
Krishna Bhakta Bodana,None,,None,,1944,,S.B. Nayampalli,,
Turns of Life,None,8,"Short, Drama",,2020,Pankaj Gupta,"Anjali Bansal, Pankaj Gupta, Rajeev Maini, Shubham Mishra",,
Chalo Hamara Des,None,98,"Documentary, Music",,2008,,Shabnam Virmani,,
Aaradhana,None,,Drama,,2009,,Sameera Sherief,,
Janmdaata,None,,Drama,,2010,Gautam Adhikari,"Hiten Kumar, Mona Thiba, Prerana Parekh, Hitu Kanodia",,
110002,None,34,Short,,2013,,Vivek Asri,,
Samkaranti,None,,Drama,,2018,,"Suraj Kumar, S.M. Zaheer",,
June 1984,None,4,"Short, History",,2021,Aman,Manna Phagwara,,
Arunodaya,None,,None,,1930,Bhagwati Prasad Mishra,"Master Vithal, Manorama Devi, Nirasha, Lala Yaqoob",,
Deep Diaries: A Woman Inside Each Man,None,2,"Short, Drama",9.2,2017,Abhishek Rai,Saurav Srivastava,,8
Urvashi,None,,None,,1921,Vishnupant P. Divekar,"Vithabai, Heera Limaye",,
Bidugade,None,175,None,8.7,1973,Y.R. Swamy,"Rajkumar, Rajesh, Sampath, K.S. Ashwath",,29
The Man from Gahlour,None,7,Short,,2007,,Robina Gupta,,
Chhipi the Cap,None,16,"Short, Drama, Family",,2019,Abhijit Ashok Paul,"Abhinanda Karmakar, Rajesh Karmakar, Srikanta Manna, Pranab Kr Nath",,
English Mnaja,None,,Crime,,,Arya M. Mahesh,"Pramod Panju, Thejaswini Sharma",,
Angels for the Dead,None,24,"Short, Documentary",,2007,,Wilson A. Dass,,
Homeless Jot Sidhu Ft Roop Bhullar Director Robin Zaildar,None,,Short,,2019,,Robin Zaildar,,
Jaya Super Singer South India,None,60,None,,2014,,Vaishali,,
Ghar Ek Mandir,Not Rated,155,Drama,,1988,,Chandrakant Sangani,,
Amanikha,None,6,"Short, Romance",,2008,Rajesh Bhuyan,Zubeen Garg,,
Woh Hain Gumnaam,None,,Mystery,,2003,,"Kishore Bhanushali, Ravi Kishan, Raza Murad, Amrit Pal",,
Chutti Champions,None,60,Reality-TV,,2017,,"Badava Gopi, Nandini",,
Muhrat,None,5,"Short, Crime, Drama",,2019,Sparsh Srivastava,"Lochan Barsagade, Aditya Nanda, Sunil Sehgal, Harsha Vardhani",,
Jhanada Ooncha Rahe Hamara,None,,Drama,,1964,,,,
Anu Menon: Wonder Menon,None,69,Comedy,5.8,2019,,Naveen Kumar M.N.,,70
Ee Yugam,None,,None,,1983,Suresh,"Sabitha Anand, Kaduvakkulam Antony, Mala Aravindan, Cochin Hanifa",,
Once Upon a Time in India,None,34,"Short, Biography, Drama",,2014,,Abhijeet Kumar,,
The Museum of Imagination,None,20,"Short, Drama",6.1,2012,,Amit Dutta,,85
Six Degrees,None,,Drama,,,Avi Vasu,Alexandre Turgeon,,
Seyalinai Moochinai Unakkalithen,None,,"Short, Romance",,2015,Harry J. Heffes,Karthik Kumar Kandasamy,,
Love Alive,None,90,Thriller,9.1,2016,Aditya Warang,"Raushan Jha, Kajal Solanki, Qasim Khan, Abhigna Mehta",,31
Shayad Yahi Pyar Hai,None,,"Short, Romance",,2021,Azhar Hussain,"Indrani Goswami, Sufiyan Kapadia",,
Seven Days,None,,Thriller,,2011,,Tathagata Bhattacherjee,,
Teri Fizaon Ki,None,,"Short, Music",,2017,,Biswajeet Mohanty,,
A.R. Rahman: Dil Bechara,None,3,Music,,,Farah Khan,"A.R. Rahman, Sushant Singh Rajput",,
Melody,None,,Drama,,2015,Nanjunda Krishna,"Rajesh Krishnan, Chethan Gandharva, Karthika Menon, Akshata Molra",,
The Bus,None,,"Short, Comedy",,2015,,Arikarasudhan M,,
The Connection,None,,"Short, Drama",,2011,Rajashree,"Neena Singh, Ashwin Chitale, Mazhar Khan",,
Haveli: Ruchika Jangid feat. Vickky Kajla & Kriti Verma,None,,Music,,2019,Noneet Verma,"Vickky Kajla, Kriti Verma, Kriti Verma",,
Ek Mangayasi Yaar,None,,"Short, Musical",,2005,,Chitrangda Singh,,
Uddhar,None,,Drama,,2003,Milan Bhowmik,"Papiya Adhikari, Ramaprasad Banik, Subhadra Chakraborty, Ritika Majumdar",,
Ooda Te Jooda,None,,"Short, Music",,2012,Sumit Bhardwaj,Jeet Jagjit,,
Chawnni,None,3,"Short, Music",,2020,Manish Madaan,"Rani Kaushik, Kd, Vaishali",,
Hazy Love Inspired by True Romance,None,5,"Short, Romance",,2019,Mohan.Aditya,"Harshit Bharadwaj, Bhatt.Sabrina",,
Barna Bibarna,None,,None,,1975,,Biplab Roy Chowdhury,,
Chenghiz Khan,None,,None,,1957,,Kedar Kapoor,,
Ticket,None,15,"Short, Drama",,2019,Abhik Das,Kajol Shambhu,,
Sirf Jhaag,None,,"Short, Drama",,2006,Ravinder S. Randhawa,"Sanjay Kumar, Pritpal Randhawa, Hadi Sarmadi, Manish Kumar Srivastava",,
Circle of Life,None,13,"Short, Drama",,2014,Noel Brijesh Guru,"Hashem Beik, Noel Brijesh Guru, Vishnoukumaar Sivaji",,
Butterscotch,None,2,"Short, Romance",,2021,Aayush Gautam,"Haresh Chaudhary, Sahen Upadhyay",,
Piriyilla Naam,None,,"Action, Drama",,1984,Joshiy,"Prem Nazir, Lakshmi, Shankar, Sreenath",,
Qayamat Qayamat,None,,"Short, Musical",,2021,Nitesh Tiwari,Harmaan Nazim,,
Nenju Porukkuthillaiye,None,60,Talk-Show,,2013,,John Dhanraj,,
Dukhiari,None,,None,,1930,,V.M. Vyas,,
Ithrayum Kalam,None,,"Action, Drama",7.9,1987,I.V. Sasi,"Mammootty, Ratheesh, Madhu, Balan K. Nair",,11
Being Bhai,None,,"Short, Drama",,2017,,Madhav Chandra Sai,,
Kunjiramante Kuppayam,None,113,Drama,,2019,Sidheeque Chennamangallur,"Thalaivasal Vijay, Major Ravi, Sajitha Madathil, V.K. Sriraman",,
Bolo Sab Bam Bam Bhole,None,,"Short, Music",,2021,,Tj Sandhuu,,
History Expedition,None,73,"Documentary, War",,2006,,John Devaraj,,
Nixobdo Nilim,None,4,"Short, Music",,2014,Parmita Borah,Antara Baruah,,
Aaryavrat,None,,History,,2023,Samarth Thakur,"Rehan Katrawale, Aasma Thakur, Shivali Sharma, Vishali Thakur",,
Kalyani,None,,Drama,,1954,Niren Lahiri,"Savitri Chatterjee, Anubha Gupta, Uttam Kumar, Nitish Mukherjee",,
Kalpaka Nadanam,None,15,Short,,2016,Sony Gomes,"Jabbar Chemmadu, Jeevan Das, Paul Gibson, Jithin",,
Vanjam,None,,None,,1953,,Y.R. Swamy,,
Sudurum Sudavalliyum,None,,None,,1971,S.R. Puttana Kanagal,Nagesh,,
Sudama,None,,Drama,,1947,,Bn Rao,,
Amrish Kumar Joshi: The Unheard Man of Tankuppa,None,,"Short, Biography",,2019,Ranjan Mistry,Amrish Kumar Joshi,,
Khooni Khazana,None,110,Thriller,,2005,,Hasmukh Rajput,,
Countless,None,,"Short, Romance",,2020,Manoj Kumar Ricky,Pukhraj Bhalla,,
Singapuradali Shambulinga,None,,Drama,,2007,B.R. Keshava,"Chidananda, Jahangir",,
Om Shanthi Om,None,,None,,2015,,"Srikanth, Neelam Upadhyaya, Aadukalam Naren, Junior Balaiya",,
Kalavum Kadhalum,None,,Crime,,2020,,"Malini Sathappan, Mahi Parasuraman, Revathi Sutharsan, Adithya Siddharthan",,
Dilpreet Dhillon Feat. Gurlej Akhtar: Akdaan,None,3,Music,,2020,"Kamal K. Kumawat, 
Harman Only","Gurlej Akhtar, Dilpreet Dhillon, Mahi Sharma",,
Oh My Dr. Ashutosh,None,12,"Documentary, Short, Biography",,2021,,,,
Dumbee,None,123,Drama,,2003,Adarsh,"Adarsh, Tennis Krishna, Rashmi",,
"Lake Palace, Udaipur",None,,"Documentary, Short",,2012,,Vibha Bakshi,,
Kudil,None,,None,,,,,,
Mathiya Chennai,None,,Drama,4.3,2009,"Veerasingam, 
Vivekanand","Charlie, Jaivanth, 'Ganja' Karuppu, Mahadevan",,7
Lakdi,None,,Short,,2021,Tanmay Kapoor,Prakash Madhwani,,
Yedanthasthula Meda,None,157,"Drama, Romance",,1980,Dasari Narayana Rao,"Akkineni Nageshwara Rao, Sujatha, Prabhakar Reddy, Jayasudha",,
Sidhu Moose Wala: G Shit,None,4,Music,,2021,Sukh Sanghera,Sidhu Moose Wala,,
Parashmoni,None,,Family,,1939,Prafulla Roy,"Bina Bagchi, Durgadas Bannerjee, Dhiraj Bhattacharya, Jiben Bose",,
Asha,None,,None,,1926,R.S. Choudhury,"K.B. Athavale, Ghori, Nagendra Mazumbar, Putli",,
Jariwala Lab DSN,None,,Short,,2014,,Pep Figueiredo,,
Thespian,None,,"Short, Drama",,2014,Dharmesh Advani,"Sukesh Mishra, Bhupendra Shahi, Rahul Yadav",,
Grahak Dost,None,,Drama,,1999,,"Shankar Chakraborty, Suresh Chatwal, Anant Jog, Goga Kapoor",,
Heads and Tails- people for animals,None,,"Documentary, Short",,2016,,Sagi Sree Hari Varma,,
Lockdown in a Day,None,16,"Documentary, Short",8.8,2020,,Bishwajeet Pattnayak,,12
Aaha,None,22,Drama,,2012,,"Bhanupriya, Vani Bhojan, Benito Alex, J.V. Ramana Murthi",,
"Shobha, a Manndeshi woman",None,,"Documentary, Short",,2015,,Kajri Akhtar,,
Iss diwali army wali,None,,"Short, Drama",,2016,Manas Ranjan Das,"Asish Chauhan, Alok Kamat, Amrita Roy",,
Yoga Karenge Hum Log,None,,"Short, Music",,2020,,,,
All Ok,None,,"Short, Drama",,2022,Chandan p Singh,Chandan p Singh,,
Shri Durga Pooja,Not Rated,134,Drama,,2005,,Lakshmi,,
Matwala,None,,Comedy,,1958,,"Anjali Devi, Ranjan",,
Daulat Ke Liye,None,,None,,1947,,Premnath Malhotra,,
Vidaaya,None,,Drama,,2015,P. Sheshadri,"H.G. Dattatreya, Lakshmi Gopalaswamy, Suchendra Prasad, Prathap",,
Donna,None,6,"Short, Drama",,2016,Thamizhz Thiyagarajan,"Heethesh, Mallikha",,
Mai Tor Bin,None,,"Short, Music",,2021,,Anurag Nirmalkar,,
Vijayam Manade,None,,None,,1970,B. Vittalacharya,"Saroja Devi B., Mukkamala, N.T. Rama Rao, Devika",,
Pehelwani,None,11,"Documentary, Short",,2017,,Joao Canziani,,
Uss Paar,None,,"Short, Drama",,2013,Arati Kadav,"Ovi Dixit, Kabir Kapoor, Jackie Shroff, Vijay Surya",,
Chaitra Chahul 2015,None,22,Drama,,2015,,,,
Ghar Jamai,None,155,None,,1935,Homi Master,"Heera, Noor Jehan, Amoo, Ali Miyan",,
Raat Khamosh Hain,None,,"Short, Romance",,2007,,,,
Maya Machhindra,None,,None,,1939,Raja Chandrasekhar,"N.S. Krishnan, M.R. Krishnamurthi, M.G. Ramachandran, M.M. Radha Bai",,
Phool Kumari Ki Geet Maala,None,5,"Short, Comedy, Fantasy",,2021,Aryan Singh,"Khushbu Ghimiray, Ariana Minwalla, Akhil Sharma",,
Kishore,None,5,"Short, Drama",,2017,,Shashwat Gandhi,,
New Moon,None,20,"Short, Drama",,2020,Neeraj Joshi,"Sanjay Roy, Sanjay Roy, Anshuman Singh",,
Daan-E-Dushman,None,,None,,1931,,Ramakant Gharekhan,,
Topi Ghala re,None,,Comedy,,2009,Umesh Namjoshi,"Mukta Barve, Priya Arun Berde, Suhas Bhalekar, Vijay Chavan",,
Zee Cine Awards,None,168,Reality-TV,5.0,2019,,,,10
Sukannya Bani Hai Durga,None,,Drama,,2020,Rizwan Denial,"Manoj Bakshi, Hemant Birje, Rizwan Khan, Aan Parashar",,
Crossworld- One Mississippi,None,,"Short, Sci-Fi",,2019,Aael Sota,"Rutvik Jethva, Pranay Joshi, Bhavya Kasta, Rutvij Kasta",,
Circus Prapanjam,None,,None,,1984,,P. Narayana Rao,,
Samidha,None,,Short,,2019,,,,
The Lost Son,None,,"Short, Drama",,2016,Vibha Kulkarni,"Smita Chourasiya, Viraj Dodiya, Jignesh Prajapati, Suraj Shukla",,
Nakhra,None,,"Short, Music",,2020,,Anuraag Singh,,
2733 See You on the Other Side,None,,"Short, Fantasy",,2011,Prince Shah,"Dhwani Karia, Prak Lawn, Ashish Ranglani, Aasif Shah",,
