Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
Gokula Krishna,None,,Drama,,2012,B.M. Jayakannan,"Ananya, Suresh Chandra, Prajwal Devaraj, Doddanna",,
Mappillai Azhaippu,None,126,None,,1972,T.R. Raghunath,"Jaishankar, Aachi Manorama, Nagesh, Thengai Srinivasan",,
Darshan Raval & Tulsi Kumar: Tere Naal,None,3,Music,,2020,Praveen Bhat,"Tulsi Kumar, Darshan Raval",,
Punjab,None,,"Short, Musical",9.8,2017,Gurickk g Maan,"Harjot Singh Dhaliwal, Raj Hundal, Gurdas Maan, Agamvir Singh",,7
Nyaya Chakra,None,,Drama,,1989,Prashant Nanda,Biraj Das,,
Lodde,None,142,Drama,3.0,2015,S.V. Suresh Raj,"Ashalatha, Avinash, Gopinath Bhat, Komal Kumar",,6
Shraddhanjali,None,,Drama,,1993,Shrikant Guha-Thakurta,"Debashree Roy, Prasenjit Chatterjee, Ranjit Mallick, Chumki Chowdhury",,
Mangalam Veettil Manaseswari Gupta,Not Rated,148,"Comedy, Drama, Romance",4.9,1995,Suresh Vinu,"Jayaram, Vani Viswanath, Narendra Prasad, Janardanan",,50
Thaazhamboo,None,,"Comedy, Thriller",,2003,Manikandan,"Heera, Kannan, Maria, Sindhu",,
Casting Couch,None,,"Short, Mystery",,2020,,"Sulabha Arya, Anjan Srivastav",,
Mere Mehboob Qayamat Hogi Remix ft. HONEY SINGH,None,3,"Music, Romance",,2014,Arvindr Khaira,"Deepali Rajput, Armani Singh, Yo Yo Honey Singh",,
Premayanamaha,None,,Romance,,2003,Shivram Apte,"Sandeep, Kausha Rach, Tanikella Bharani, Gundu Hanumantha Rao",,
Kadavul Sakayam Nadanasabha,None,,Comedy,,,Jithu Vayalil,Dhyan Sreenivasan,,
Dhwani,Not Rated,127,"Drama, Musical, Romance",6.3,1988,A.T. Abu,"Jayaram, Prem Nazir, Shobana, Thilakan",,57
Maharasi Vazhga,Not Rated,120,None,,1976,B. Bala Murugan,"Jaishankar, Prameela, Srikanth, Sukumari",,
Devudu,None,148,Drama,5.6,1997,,"Nandamuri Balakrishna, Brahmanandam",,17
Saaya Kaali Raat Mein,None,,Action,,2001,Mahmood Khan,"Rani Sinha, Rajesh Tiwari, Sainora, Rahat",,
Jai Lalitha,None,,"Comedy, Drama, Romance",6.9,2014,Ponkumaran,"Sharan, Disha Pandey, Ravishankar Gowda, Harish Raj",,32
Thoratanchi Kamla,None,138,None,,1941,Bhalji Pendharkar,"Chandrakant, Sumati Gupte, I.T. Nimbalker, Baburao Pawar",,
Koliwada Jhingla,None,,Music,,2019,Rushikesh Rokade,Janhavi Killekar,,
Uyirmei,None,22,Drama,,2014,,"Amala Akkineni, Srithika, Bharath Kalyan, Reshma Pasupuleti",,
Aghor,None,140,None,,2012,Salim Shaikh,"Santosh Juvekar, Manasi Kulkarni, Vinod Raut, Shadab",,
Mera Dharam Meri Maa,None,,Drama,8.8,1976,Bhupen Hazarika,"Bengia Mala, Nabam Tata, Tadu Tayung",,13
Orkkappurathu,None,133,Action,7.3,1988,Kamal,"Mohanlal, Nedumudi Venu, Ramya Krishnan, Kollam Ajith",,191
The Beef,None,59,Musical,,2020,,,,
Ammy Virk Feat. Tania: Teri Jatti,None,4,Music,,2022,"Joban Sandhu, 
Mahi Sandhu","Tania, Ammy Virk",,
Ja Bhai Ja...,None,,"Action, Comedy, Crime",5.9,2011,Sanjay Punjabi,"Adnan Sajid Khan, Akbar Bin Tabar, Zareen Ali, Jahnavi",,10
Kayamkulam Kanaran,Not Rated,114,None,3.9,2002,Nisar,"Kottayam Nazeer, Kalabhavan Shajohn, Kalabhavan Prachod, Indrans",,12
Kottum Kuravayum,None,,None,,1987,Alleppey Ashraf,"Kaduvakkulam Antony, Mala Aravindan, Innocent, Mammootty",,
Naina,None,,"Short, Music",,2018,Rayhaan Patni,"Angela Krislinzki, Ankit Tiwari",,
Anaya Vilakku,None,,None,,1975,"R. Krishnan, 
S. Panju",Srikanth,,
Hum Hain Rahi Pyar Ke,None,,Drama,,2021,Premanshu Singh,"Sahar Afsha, Tatiana Natalia Carpenter, Harshika Poonacha, Atul Sharma",,
Mahapavan Teerth Yatra,None,,Drama,,1975,,"Jeevan Dhar, Anita Guha, Trilok Kapoor, Mahipal",,
Thedi Vandha Raasa,None,,None,4.5,1995,Bhoopathi Raja,"Goundamani, Janakaraj, Kushboo, Ramarajan",,9
The Global Gujarat Show,None,,Reality-TV,,2020,,"Krupesh Thacker, Pooja Thacker",,
Nidrayil Oru Rathri,Not Rated,107,None,,1990,,Asha Khan,,
Farchaa,None,25,"Short, Family",8.7,2017,Sisir Kumar Sahu,"Suresh Mishra, Nimananda Patra, Sina, Promod Kumar Singh",,10
"Satya, Savitri Ani Satyavaan",None,,Mystery,6.2,2012,Sarvesh Parab,Sachit Patil,,13
Shatru Sanghar,None,159,Action,4.9,2009,Sudhanshu Sahu,"Siddhanta Mahapatra, Akash Das Nayak, Shriya Jha, Rahul Dev",,13
Ladli,None,,"Drama, Family, Romance",,1949,Jagatrai Pesumal Advani,"David Abraham, Anil Biswas",,
Khunnas,None,104,Drama,,2020,Mukesh Raaj Singh,"Naresh Kumar, Deva Mehto, Megha Saxsena, Mukesh Raaj Singh",,
Ammanoru,None,,"Drama, Family",,2020,,"Madhu Hegde, Keerthiraj, Sharmila, Shashi",,
High Time,None,,Comedy,8.4,2020,,"Siddharth Mahashabde, Kshitish Date, Sainath Ganuwad, Ashutosh Gokhale",,5
Sutta Pazham,None,130,Drama,,2008,G.K.,"R.N.R. Manohar, Mohan, Shubha Poonja",,
Let's Dance,None,125,"Crime, Drama, Musical",5.9,2009,Aarif Sheikh,"Gayatri Bahl, Aqib Afzaal, Ajay Chaudhary, Aabhas Yadav",,26
Faltu Lolli,None,,"Comedy, Drama, Thriller",,2021,Vibbu Tangutoori,"Chanikya Chakrawarthy, Harshitha Chowdary, Damodar Reddy, Sai Shanth",,
Style Raja,None,133,Drama,,2017,Harish,"Chikkanna, Ranusha Kashvi, Soorya Kiran, Girish Kumar",,
Ghar Ghar Ki Kahani,None,,"Drama, Family",,1947,,"Leela Chitnis, S.B. Nayampalli",,
Parinati,Not Rated,130,Drama,,2001,Samar Das,"Silajeet Banerjee, Shakuntala Barua, Reshmi Bhattacharya, Arun Chakraborty",,
Godrej Security Systems Ayushmann Khurana Commercial,None,,Short,,2019,Shujaat Saudagar,"Ayushmann Khurrana, Rajesh Sharma, Sukhita Aiyar, Megha Burman",,
Yaatna,None,,Mystery,,1987,Rakesh Saraiya,"Supriya Pathak, Ravi Baswani, Ved Chaudhary, Krishan Dhawan",,
Moh Panjab Da,None,91,Drama,,2007,Sukhjinder Shera,"Vinit Atwal, Jagdev Bhundri, Gurdev Dhillon, Harmeet Gauri",,
Sardar-E-Azam,None,,None,,1976,,"Vijay Tandon, Raza Murad, Mehmood Jr., Vidya Sinha",,
Aada Pilla,None,,None,,1991,,K. Vasu,,
Akka Mogudu,None,,"Drama, Family, Romance",,2018,,"Aishwarya Sakhuja, Kavya Gowda, Vasudeva Rao, Saakshi Siva",,
Ishq Na Hove Rabba,None,106,Drama,3.6,2018,Sukhdeep Sukhi,"Sezal Sharma, Navjeet Singh, Youngveer Singh, Yuvleen Kaur",,11
Khalsa Mero Roop Hai Khaas,None,,Drama,8.0,2000,Shyam Ralhan,"Kulbir Badesron, Gopi Bhalla, Som Dutt, Ayesha Jhulka",,17
Repallelo Radha,None,150,"Family, Romance",6.7,2001,Saritha,"Brahmanandam, Dileep, Gummadi, Mayuri",,9
Mehraru Bina Ratiya kaise Kati,None,135,Drama,,2012,"Harish Gupta, 
Ajay Kumar Jhaa, 
Sanjay Shrivastava","Vikrant Singh Rajput, Monalisa, Kuldeep, Anjlee",,
Kathirunna Nimisham,None,,"Drama, Romance",,1978,Baby,"Kamal Haasan, Vidhubala, Jayabharati, M.G. Soman",,
Ennu Nathante Nimmi,None,,None,6.5,1986,Sajan,"Rahman, Mammootty, Mukesh, Thilakan",,8
Main Tu Assi Tussi,None,136,Comedy,,2006,Mushtaq Pasha,"Rana Amrit, Rana Jung Bahadur, Rakesh Bedi, Sunita Dhir",,
Ya Sukhano Ya,None,,None,,1975,Rajdutt,"Padma Chavan, Ramesh Deo, Seema Deo, Raja Gosavi",,
Flamingo TVC ft. Hrithik Roshan,None,,Short,,2019,Roop Datta Naik,"Ali Dhuru, Trishaan Maini, Hrithik Roshan, Aishwarya Shanker",,
Qafir Jawaani,None,,Thriller,,1989,,Chandrika,,
Rabni,None,,"Short, Music",,2021,Adil Rizvi,"Suresh Jaat, Diksha Jaiswal, Devansh Parashar",,
Suna Sansar,None,171,None,6.4,1977,Sisir Misra,"Sriram Panda, Sisir Misra, Niharika Sahu, Bijay Mohanty",,7
Pyaari Bhabhi,None,,"Drama, Family",,1985,K.C. Agarwal,"Ibne Bakshi, Master Bhagwan, Uma Dhawan, Iftekhar",,
Rugna,None,,Thriller,,2022,Sunil S Bharadwaj,"Uday Achar, Sugreev Gowda, Smitha Kulkarni, Bala Rajwadi",,
Kuchh Kariye,None,,"Adventure, Drama, Music",4.2,2010,Jagbir Dahiya,"Shahnawaz Baqal, Abhay Bhargava, Suresh Chatwal, Dinesh Hingoo",,23
Karavas,None,,Drama,,2005,,"Pankaj Berry, Dev Gill, Shankar Mishra, Swati Vajpayee",,
Thumboli Kadappuram,None,,"Action, Drama",3.0,1995,Jayaraaj,"Kaduvakkulam Antony, Augustine, Baburaj, Adoor Bhawani",,19
Mind Fuck,None,,"Short, Thriller",,,Bhuwan Navin Tamta,Godaan Kumar,,
Saat Saliyan,None,,Drama,,1964,Karunesh Thakur,"Indira Bansal, Indira, Nalini Jaywant, Ravindra Kapoor",,
Shaandaar Ravivar,None,,"Music, Reality-TV",8.8,2020,,"Surbhi Chandna, Sayantani Ghosh, Shehnaaz Gill, Tushar Kalia",,76
Jigar Baaz,None,,Action,,2000,,"Ramya Krishnan, Sakshi Shivanand",,
Radha My Darling,None,107,"Action, Drama",5.1,1982,B. Bhaskara Rao,"Pandari Bai, Chiranjeevi",,11
Rickshawala,None,20,"Short, Drama",,2021,Dheeraj Singh,"Ayra Sharma, Umesh Shukla",,
Ekati,None,142,None,,1968,Raja Thakur,Kashinath Ghanekar,,
Nandhi,None,,Action,,2011,Tamilvannan,"Akhil, Sanusha, Singampuli",,
Decision,None,8,"Short, Drama, Mystery",9.7,2020,Grish Majethiya,"Akshay Borude, Grish Majethiya",,41
Gulkand,None,,"Comedy, Drama, Romance",,,,Gaurav Bal,,
Ajeeb Ladki,None,,None,,1952,,"Agha, Naseem Banu, Cuckoo, Shashikala Jawalkar",,
Qurbani,None,11,"Short, Drama",,2023,"Deepak Salgotra, 
Pawan Sharia","Jatinder Billa, Nitu Pandher, Komal Sharma, Pawan Sheriya",,
The Weekend,None,23,"Short, Horror, Romance",,2016,Aryan Singh,"Poonam Pandey, Amit Pundir",,
Thayi Kanasu,Not Rated,150,None,7.4,1985,Vijay,"T.N. Balakrishna, Shankar Nag, K.N. Bharathi, Chikkanna",,5
Gippy Grewal & Afsana Khan: 2 Seater,None,4,Music,,2020,Sukh Sanghera,"Gippy Grewal, Afsana Khan, Yesha Sagar",,
Achaneyanenikkishtam,None,,"Comedy, Drama",4.8,2001,Suresh Krishna,"Kalabhavan Mani, Biju Menon, Lakshmi Gopalaswamy, Mohanlal",,83
Maze Le Lo,None,,Comedy,,1975,,"Master Bhagwan, Preeti Ganguli, Jagdeep, I.S. Johar",,
Arijit Singh: Mera Pyar Tera Pyar,None,3,Music,5.0,2018,Pushpdeep Bhardwaj,"Rhea Chakraborty, Varun Mitra, Arijit Singh",,6
Poojaphalam,Not Rated,156,Drama,,1964,B.N. Reddi,"Akkineni Nageshwara Rao, Savitri, Kongara Jaggaiah, Gummadi",,
Greed,None,,"Action, Crime",6.4,1983,Shankar Nag,"Vinod Mehra, Bindiya Goswami, Pran Sikand, Ranjeet Bedi",,9
Velum Mayilum Thunai,None,,None,,1979,Ra. Sankaran,"Vijay Kumar, Aachi Manorama, M.R. Radha, Cho Ramaswamy",,
Strawberry Point,None,,Thriller,,2019,Prabal Baruah,Karan Oberoi,,
Kallu,None,,Drama,7.6,1988,Raghu M.V.,"Tanikella Bharani, Kallu Chidambaram, Sivaji Raja, Delhi Rajeshwari",,13
Have You Met You,None,16,"Short, Mystery, Thriller",,2017,Karan Wahi,"Karan Wahi, Sehban Azim",,
Poovalliyum Kunjadum,None,122,Drama,3.6,2019,Farookh Ahamadali,"Basil George, Arya Manikandan, Kottayam Nazeer, Shammi Thilakan",,5
Family 429,None,67,Comedy,,2014,Regan Dadu,"Harinder Bhullar, Gurchet Chitrakar, Satinder Kaur Dhiman, Prakash Gaadhu",,
Burning,None,18,"Short, Drama",,2018,Sanoj,"Ketaki Narayan, Rukshana Tabassum, Abhinav Shukla",,
Rhododendron,None,,Thriller,,,Argha Deep Chatterjee,"Payel Sarkar, Rajesh Sharma, Pujarini Ghosh, Mainak Banerjee",,
Kaya Palat,None,121,"Comedy, Fantasy",7.2,1983,Satyen Bose,"Suresh Chatwal, Anoop Kumar, Ashok Kumar, Rajendranath Malhotra",,14
Shivarjuna,None,135,Romance,8.4,2020,Shiva Tejass,"Chiranjeevi Sarja, Amrutha Iyengar, Akshita Bopaiah, Sai Akshatha",,8
Suryachakram,Not Rated,93,Drama,,2001,P.K. Krishnan,"Kollam Ajith, Maniyanpilla Raju, Saikumar, Jagathi Sreekumar",,
Journey Through a Dream,None,121,None,8.0,1976,K.G. George,"P.K. Abraham, Rani Chandra, Mohandas, Venukuttan Nair",,35
Morya,None,19,"Short, Drama",8.8,2011,Vihang Walve,"Arya, Rekha Bade, Shrirang Deshmukh, Soham Kolvankar",,12
Radha Krishna,None,15,"Short, Drama",,2016,Vighnesh Karumanchi,"Pujita Ponnada, Aberaam Varma",,
Hututu,None,138,Comedy,4.2,2014,Kaanchan Adhikkari,"Kanchan Adhikari, Hemant Dhome, Jitendra Joshi, Manasi Naik",,7
Red Punch Knockdown,None,,Drama,,,Sanjiv Trigunayat,"Birbal, Hemant Birje, Sonika Gill, Shiva Rindani",,
Rajadurai,None,152,None,7.7,1993,S.A. Chandrashekhar,"Jayasudha, Sivaranjani, Vijayakanth",,8
Hyderabad Ki Nazneen,None,,Drama,,1952,,"Manher Desai, Nigar Sultana, Murad, Durga Khote",,
Bandhu,None,126,Family,7.9,1992,Ugyen Chhopel,"Abhishek, Danny Denzongpa, Gitanjali, Farida Jalal",,9
Gupt Shastra,None,,Drama,,1975,,"Heena Kausar, Satish Arora, Baldev Khosa, Faryal",,
Jayahe,None,112,"Action, Drama",,2010,Thriller Manju,"Jai Akash, Ayesha, Thriller Manju",,
Narad Leela,None,132,"Drama, Fantasy",,1972,Dhirubhai Desai,"Jeevan Dhar, Shahu Modak, B.M. Vyas, Indira",,
Bharanakoodam,None,,None,6.6,1994,Sunil,"Babu Antony, Beena Antony, Augustine, Rajan P. Dev",,10
Aakasamantha Prema,None,55,Drama,,2016,Nithish Karingula,"Rahasya Gorak, Harsha Narra",,
The Song We Sang,None,21,"Short, Drama",,2022,Aarti Neharsh,"Ayushi Gupta, Serena Walia",,
Nanda Nanditha,None,,Romance,,2012,Ramshiva,"Annadurai Kannadasan, Patre Nagaraj",,
Char Chand,None,,"Drama, Family",,1953,A. Karim,"Shyama, Altaf, Master Bhagwan, Manju",,
Prema Kosam,None,,Action,7.1,2000,Veera Shankar,"Brahmanandam, Flora Saini, Venkat, Vineeth",,12
Kichamani M.B.A.,None,,Comedy,2.6,2007,Samad Mankada,"Suresh Gopi, Aby, Bijukuttan, Rajan P. Dev",,104
Night Duty,None,,Drama,,1974,Sasikumar,"Bahadur, Adoor Bhasi, Jayabharati, Meena",,
Inayathalam,None,121,Drama,2.7,2017,Shankar-Suresh,"V.J. Adams, Baby Chetana, Delhi Ganesh, G. Koushika",,34
Hagalu Vesha,None,144,Drama,,2000,Baraguru Ramachandrappa,"Shankanada Aravind, Krishne Gowda, Jai Jagdeesh, Pramila Joshai",,
Dheera,None,,Drama,,2002,Om Sai Prakash,"Jayanthi, Mohan Shankar, Rockline Venkatesh",,
Bandh (Shut),None,13,"Short, Drama",,2020,Nilesh Jatwa,"Kailash Chandra Jatwa, Kratika Jatwa, Vidhya Jatwa",,
Kumara Vijayam,None,,"Comedy, Drama",7.2,1976,A. Jagannathan,"Kamal Haasan, Jayachitra, V.K. Ramasamy, Sukumari",,10
The Third Roof,None,12,"Short, Drama, Family",9.1,2018,Tathagata Chatterjee,"Brishti Roy, Deepjoy Bhattacharjee, Aheli Sarkar, Deep Mitra",,8
Sunrises with Shailendra,None,8,"Short, Talk-Show",10.0,2018,Shailendra Singh,Shailendra Singh,,5
Rodanbhara Basanta,Not Rated,138,Drama,5.0,1974,Sushil Mukherjee,"Uttam Kumar, Basabi Nandi, Utpal Dutt, Pahadi Sanyal",,6
Fish & Chips,None,,"Comedy, Romance",7.8,2021,,"Tapasya Dasgupta, Apratim Chatterjee, Pratik Kumar Dutta",,35
Delhi Diary,None,,"Documentary, Short",,2011,,Avhiroop Mazzumdar,,
Haptics,None,5,"Animation, Short",,2006,Mayur Deshpande,"Noella Menon, Francis Dorsemaine, Yuri Kwon",,
Kizhake Pogum Rail,None,125,None,6.8,1978,Bharathiraja,"Goundamani, Janakaraj, Radhika Sarathkumar, Sudhakar",,63
Khwab Ki Duniya,None,155,Fantasy,,1937,Vijay Bhatt,"Sardar Akhtar, Lallo Bhai",,
Nerum Nalla Irukku,Not Rated,139,None,,1987,Manoj Kumar,Sunitha,,
Jhoot,None,,Action,3.8,2004,Azhagam Perumal,"Meera Jasmine, Srikanth, Vivek",,40
Janmabhoomi,None,139,Drama,6.2,1936,Franz Osten,"Devika Rani, Ashok Kumar, Pramila, Khosla",,13
Pichodi Pelli,None,146,Drama,,1975,Reddy K.S.,"Rajababu, Vijaya Nirmala, Ramakrishna, Gummadi",,
Blue: The Colour of Guilt,None,,"Drama, History",,,Nilakshi Sengupta,"Adil Hussain, Denzil Smith, Anubha Fatehpuria",,
Konnappookkalum Mampazhavum,None,95,Drama,8.5,2020,,Abilash,,6
Banaras,None,128,Drama,3.7,2009,Nemom Pushparaj,"Harisree Asokan, Anoop Chandran, Devan, Kalaranjini",,31
Aabshar,None,,"Drama, Romance",4.5,1953,Hasrat Lucknowi,"Iftekhar, Kuldip Kaur, Raaj Kumar, Nimmi",,10
Balaji,None,171,None,,1939,P. Pullaiah,"Seeta Rama Anjaneyulu Chilakalapudi, Shanta Kumari, Rajeshwari Devi, Buchanna Sastry",,
Parbatia Banal Panditayan,None,120,"Drama, Romance",,1986,Ramnath Roy,"Shiv Agrahari, Girija Mitra, Hari Shukla, Chandrakala",,
Atyachar,None,,Drama,,1982,Bhaskar Chandavarkar,"Harshawardhan Bhatkar, Sushama Deshpande, Vibha Jakatdar, Satish Phulekar",,
Jeet Jayenge Hum,None,,Drama,,2009,,"Pawan Shankar, Akhilendra Mishra, Naman Shaw, Nawazuddin Siddiqui",,
Gouridaan,None,,Drama,,2014,,"Rita Chakraborty, Soumik Chattopadhyay, Torsha",,
Trinetra,None,,"Short, Drama",,2019,Amitansh,"Amitansh, Harry Basra, Beena Chaudhary, Sudhir Gulyani",,
Luv Kushh and the Ghost Army Global,None,57,Animation,,2012,,Rajiv Chilaka,,
Sandarbha,Not Rated,82,None,,1978,Gauri Sunder,"Kalpana, Anant Nag, Vishnuvardhan, Rita Anchan",,
Do Pal,None,,Romance,,1991,Ravi Rai,"Akshay Anand, Anupam Kher, Mushtaq Merchant, Paresh Rawal",,
Gopal Krishna,None,132,None,7.2,1938,"Vishnupant Govind Damle, 
Sheikh Fattelal","Ram Marathe, Shanta Apte, Parsuram, Shankar",,12
Ormacheppu,None,,None,4.9,1998,A.K. Lohithadas,"Lal, Chanchal, Dileep, Ponnamma Babu",,40
Mankirt Aulakh Feat. Roopi Gill: Kamli,None,3,Music,,2018,Sukh Sanghera,"Mankirat Aulakh, Roopi Gill, Tasha Hillman",,
Bird Idol,None,100,Animation,5.6,2010,,Jyotin Goel,,13
The Lost Childhood,None,,Short,,2017,Raj Kumar Das,"Master Chandan, Master Chandan, Master Sudarshan",,
Chilappol Penkutty,None,,Drama,,2019,Prasad Nooranad,"Kavya Ganesh, Krishnachandran, Avani S. Prasad, Sunil Sukhada",,
My Dear Nancy,None,,Thriller,,2000,,,,
Marzee,None,12,"Short, Drama",,2021,Mrunalini Patil Dayall,"Anand Mishra, Madhu Rawat, Alok Verma",,
Yashode,None,,Drama,,2014,,Karthik Attavar,,
Re-development,None,6,"Short, Sci-Fi",8.3,2020,Himanshu Yadav,Sahil Brown,,12
Mohabbat Karte ho Song,None,,Music,,2021,Knox Aditya,"Knox Aditya, Aniket Shrivastava, Jatin Thakur",,
Four S,None,74,Family,,2016,,Ramesh Kamath,,
Bombay Town,None,,Action,,1975,Radhakant,"Padma Khanna, Rakesh Pandey, Hemant Raj, Dara Singh Randhawa",,
Ardhangini,None,,Drama,,,Kaushik Ganguly,"Jaya Ahsan, Kaushik Sen, Churni Ganguly, Purab Shil Acharya",,
"Discover Tamil Nadu: Come, Fall in Love",None,3,"Short, Adventure",,2017,,Amar Ramesh,,
Road No. 303,None,,"Action, Crime, Mystery",,1960,Dharam Kumar,"Shobha Khote, Mehmood, K.N. Singh, Ramayan Tiwari",,
Race,Not Rated,150,Drama,3.9,2011,Kukku Surendran,"Kunchacko Boban, Joju George, Mamta Mohandas, Gowri Munjal",,93
Vadhiyar,None,107,"Comedy, Drama",4.2,2012,Nidheesh Sakthi,"Harisree Asokan, Ann Augustine, Ponnamma Babu, Bijukuttan",,68
Life is Good by Ashish Shakya,None,54,Comedy,4.6,2020,Karan Asnani,Ashish Shakya,,85
Bommukutty Ammavukku,None,22,Drama,,2020,,"Rashmitha Roja, Sridevi Ashok, Kiran, Rethva",,
Our Gauri,None,,Documentary,,2017,,Deepu,,
Doodh Mangoge To Kheer Denge Kashmir Mangoge Cheer Denge,None,122,Drama,,,Arvind Chaubey,Pawan Singh,,
Gajendra Verma: Mann Mera Mashup,None,4,Music,,2017,Vikram Singh,Gajendra Verma,,
Kabool Hai,None,,"Short, Drama, Musical",,2016,Saugat Bhattacharya,"Noor Raj Chadha, Summit Jaiswal",,
Bangaaru KodiPetta,None,179,"Comedy, Crime, Romance",4.6,2014,Pippalla Raj,"Navdeep P, Swathi Reddy",,36
Kahin Hai Mera Pyar,None,138,"Drama, Musical, Romance",6.4,2014,"Mahesh Vaijnath Doijode, 
Manas Das","Eesha Agarwal, Gajendra Chauhan, Sanjay Kapoor, Sonia Mann",,20
Rummy Passion Ad,None,,Short,,2022,"Lakhbir Lovy, 
Dinesh Sudarshan Soi",Kamal Kori,,
Ok at Night in the Forest,None,,"Action, Romance",,2015,Somnath Gupta,"Tulika Basu, Biswajit Chakraborty, Rajatabha Dutta, Moumita Gupta",,
Prema Geema Jantha Nai,None,,None,7.2,2014,Subbu,"Sreerama Chandra, Mannara Chopra",,5
Valathu Kalai Vaithu Vaa,Not Rated,144,None,,1989,,"Mohan, Seetha",,
Thirakil Alppam Samayam,None,134,"Drama, Romance",,1984,P.G. Viswambharan,"Madhu, Mammootty, Shankar, Seema",,
Rakkt,None,22,History,7.7,2015,,"Satish Rai, Sharan Makkar, Rashmi Golya, Anurag Chaturvedi",,6
Jetuka Pator Dore,None,,Drama,,2011,Jadumoni Dutta,"Aimee Baruah, Raag Oiinitom, Bishnu Kharghoria, Kapil Bora",,
Rajan,None,,Drama,,2020,Bharat Shripat Sunanda,"Raqesh Bapat, Minal Patil",,
Investment,None,122,None,8.7,2013,Ratnakar Matkari,"Tushar Dalvi, Sulabha Deshpande, Soham Kolvankar, Sanjay Mone",,13
Agni Vyooham,None,,None,,1979,P. Chandrakumar,"Shubha, Sukumaran, Kanakadurga, Mala Aravindan",,
Aloukik,None,79,Horror,,2021,Jaydeep Routh,"Rahul Banerjee, Rajatabha Dutta",,
7BantaiZ Feat. Kaam Bhaari: Meter Down,None,4,Music,,2020,Shubham Dolas,"Kaam Bhaari, Crackpot, Hrishikesh Gaikwad, Rohan Goregaonoar",,
Vallavanukkum Vallavan,None,,Drama,,2018,Vijay Tesingu,"Anandraj, Appukutty, Pooja Devariya, Gajaraj",,
Kilakku Veluthachu,None,137,Drama,,1992,,Thalapathy,,
Niruttara,None,145,Drama,,2016,Apoorva Kasaravalli,"Rahul Bose, Bhavana Rao, Aindrita Ray, Kiran Srinivas",,
Sati Toral,None,,Drama,,1989,Vinod Parmar,"Chandrakant Pandya, Meghna Rai, Sheela Sharma, Deviyaani Thakkar",,
Idiot Box,None,131,"Comedy, Drama",4.4,2010,Sunanda Mitra,"Sushant Singh, Hrishitaa Bhatt, Milind Gunaji, Upasna Singh",,41
The End,None,,Thriller,,2017,Yogesh Joshi,Pranjal Bhatt,,
Shola Shabnam,None,135,Drama,,2014,Shivji R. Narayan,"Anup Arora, Prem Dubey, Gajender Sharma, Girish Sharma",,
Jung Da Maidan,None,,Action,,1997,Thakur Tapasvi,"Guggu Gill, Gurkirtan, Ravinder Maan, Iqbal Hasan",,
Pyar Mein Gochi,None,30,"Short, Comedy",,2011,Balaji Mohan,"Rajat Barmecha, Umang Jain, Chandni Sandhu",,
Balo,None,,Drama,,1950,Kuldeep,"Arjun Bakshi, Geeta Bali",,
Alik Sukh - A Tale of Fleeting Happiness,None,137,Drama,7.1,2013,"Shiboprosad Mukherjee, 
Nandita Roy","Shakuntala Barua, Biswanath Basu, Sudipa Basu, Anindya Chatterjee",,141
Dikro Maro Vahal No Varasdar,None,175,"Drama, Romance",,2015,Vasant Narkar,"Mehul Bhuj, Mitesh Darji, Priya Dhariya, Jitu Pandya",,
Private Master,None,,Musical,,1967,K. Viswanath,"Anjali Devi, Gummadi, Kanchana, Krishna",,
Phone S*x,None,,Romance,,2020,,"Chandrima, Debashish, Nisha, Rupamita",,
Brahma Vishnu Maheshwara,Not Rated,123,"Action, Drama",6.7,1988,Rajachandra,"Ambarish, Anant Nag, V. Ravichandran, K.S. Ashwath",,25
I'll Tell You,None,29,"Short, Drama, Fantasy",,2013,Diksha Grover,"Tejaswi Dev Chaudhary, Nouva Monika Wahlgren, Vedansh Tandon",,
Apno Ke Liye Geeta Ka Dharmayudh,None,,Drama,,2010,,"Sargun Mehta, Ravi Jhankal, Nikhil Chaddha, Shalini Arora",,
Gujari,None,,"Comedy, Drama, Family",,2009,Sharwan Jain,"Sharwan Jain, Usha Jain, Chandra Kataria, Mohan Kataria",,
Charam,None,,Drama,,,Jomy Joseph,"Sarath Kumar, Sinoj Varghese, Rajesh Sharma, Selva Pandian",,
Hair is Falling: A Serious Comedy Film,None,85,"Comedy, Drama",5.4,2011,Vicky Bhardwaj,"Rajesh Bhardwaj, Sanjana Tiwari, Priyanka, Mahender Singh Bist",,32
Krantiveer Rajguru,None,,Action,,2010,Ashok Kamle,"Vilas Chauhan, Milind Gunaji, Mrunali Jambale, Chinmay Mandlekar",,
Nikhdoo,None,101,"Drama, Family, Romance",,2019,Avnish Kumar Singh,"Vikas Balian, Himani Choudhary, Uttar Kumar",,
Enna Muthalali Sowkiyama,None,147,None,,1972,Malliyam Rajagopal,"Gemini Ganesan, K.R. Vijaya, Ramachandran T.R., Major Sundarrajan",,
Chirutha,None,,Drama,7.1,1981,Tanvir Ahmed,"Deepti Naval, Inayatullah Kantroo, Sulabha Deshpande, Sudhir Dalvi",,9
Manhoos,None,15,"Short, Drama",,2022,Prinkesh Prajapati,"Bela Barot, Arya Majmudar, Rohit Mehta, Ruby Mistry",,
Satta - Politics,None,,Short,,2018,,Sadique Shaikh,,
