Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
Ahelepola Kumarihami,None,120,History,6.4,2014,Sugath Samarakoon,"Jackson Anthony, Anura, Dulani Anuradha, Anura Dharmasiriwardena",,22
I Never Changes My Altitude,Approved,6,"Family, Animation, Short",6.9,1937,"Dave Fleischer, 
Willard Bowsky","Jack Mercer, Mae Questel, Gus Wickie",,293
Love & Suicide,None,90,Romance,6.5,2005,Lisa France,"Kamar de los Reyes, Luis Moro, Daisy McCrackin, Oriah Mirza",,88
Atharva,None,137,"Drama, Romance",5.3,2018,Aruna,"Suchendra Prasad, Rangayana Raghu, Sanam Shetty, Sanam Shetty",,9
Sweeney Killing Sweeney,None,100,Comedy,6.1,2018,Lisa Aimola,"Lenny Clarke, Nick Di Paolo, Simon Dimock, Katie Fields",,48
Bhaagte Raho,None,115,Comedy,4.1,2018,Praful D.S. Tiwari,"Badrish Chhabra, Riya Deepsi, Mukesh Fotwani, Dinesh Hingoo",,19
Since Yesterday,None,11,Short,3.3,2019,Alexander Bradley,"Sophia Di Martino, Paterson Joseph",,10
Talking Heads: Road to Nowhere,None,4,Music,7.6,1985,"David Byrne, 
Stephen R. Johnson","David Byrne, Chris Frantz, Jerry Harrison, Talking Heads",,197
Muchachas de Bagdad,None,95,Comedy,4.9,1953,"Jerónimo Mihura, 
Edgar G. Ulmer","John Boles, José Calvo, Maruja Coral, María del Amor",,13
Mind Talker,None,98,Thriller,4.3,2021,Minh Tuan Nguyen,"Mara D. Ramirez Angulo, Joe Caldarella, John R. Cerminara, Martin Chavez",,127
The Donor Conspiracy,Not Rated,96,Comedy,4.1,2007,Ryil Adamson,"Ross Kelly, Matt Sanford, Miguel Martinez, Michele Heyman",,52
Talih Kusu,None,80,"Comedy, Drama",3.5,1982,Temel Gürsu,"Gökhan Güney, Canan Perver, Münir Özkul, Adile Nasit",,21
Josh Kirby: Time Warrior! Chap. 5: Journey to the Magic Cavern,PG,88,"Action, Adventure, Family",5.2,1996,Ernest Farino,"Corbin Allred, Jennifer Burns, Derek Webster, Barrie Ingham",,193
Fearless: The Women Fighting Putin,None,68,Documentary,7.2,2021,Sarah Collinson,Juliet Aubrey,,19
Cannibalism,X,135,"Adult, Horror",8.4,2002,Lizzy Borden,"Barrett Moore, Alexandria Quinn, Brandi Lyons, Brooke Hunter",,24
Dirty Blonde,None,23,"Short, Drama, Family",6.4,2019,Razieme Iborra,"Sarah-Grace Donnelly, Elle Barbeito, Ellie Barone, Zhakir Freeman",,7
Hip-Hop: Beyond Beats & Rhymes,PG-13,61,"Documentary, Music",7.3,2006,Byron Hurt,"Carmen Ashurst-Watson, Yasiin Bey, Chuck D, Jelani Cobb",,286
Snoop Doggy Dogg: Smokefest 1996 Tour Video,None,54,Music,8.5,1999,Snoop Dogg,"Bad Azz, Snoop Dogg",,21
Witness Run,None,200,"Comedy, Crime, Drama",4.1,1996,Beppe Cino,"Barbara Blanc, Ethan Wayne, Dalila Di Lazzaro, Marina Suma",,26
The Mama Cass Television Program,None,60,Music,7.8,1969,Sid Smith,"Cass Elliot, Barbara Bain, Buddy Hackett, Martin Landau",,27
Stargirl,None,86,"Romance, Sci-Fi, Thriller",7.5,2011,Nigel Cousins,"Heidi Parsons, Salvi De Sena, Harry Acton, Faye Chinery",,16
Black Spirit,None,21,"Short, Adventure, Drama",8.3,2018,Chakib Taleb-Bendiab,"Brice Fournier, Kimie Tanaka",,12
Alien Encounter at Loch Ness,Not Rated,61,Documentary,4.3,2014,Philip Gardiner,"Paul Hughes, Michael Pennyworth, Elizabeth Kraft, Karl Brown",,17
Desire Street,None,82,"Comedy, Drama",7.9,2011,"Roberto F. Canuto, 
Xiaoxi Xu","Alejandra Walker, Ellen Clifford, Javier Lopez, Alexandra Smothers",,56
Recapture,None,88,Thriller,9.6,2016,Virat Pal,"Danny Barclay, Hunter Davis, William Le Caron, Amanda Markowitz",,13
Bandeira de retalhos,None,90,Drama,5.7,2018,Sérgio Ricardo,"Kizi Vaz, Renan Monteiro, Marcelo Melo, Antonio Pitanga",,10
Bad Dog,None,4,"Short, Comedy, Horror",5.1,2018,Tom Putnam,"Charlotte Gresham, Kent Hatch",,10
Kit Curran,None,24,Comedy,7.5,1986,,"Denis Lawson, Lindsay Duncan, Paul Brooke, Clive Merrison",,17
Ball Lightning,None,82,Comedy,7.7,1979,"Zdenek Podskalský, 
Ladislav Smoljak","Rudolf Hrusínský, Karel Kalas, Josef Abrhám, Daniela Kolárová",,752
Grazie di tutto,None,88,Comedy,6.6,1998,Luca Manfredi,"Massimo Ghini, Nancy Brilli, Nino Manfredi, Giulia Lazzarini",,61
Carmen Meets Borat,PG,84,Documentary,6.3,2008,,Mercedes Stalenhoef,,321
The Tale of Beatrix Potter,None,60,"Animation, Family, Fantasy",8.4,1983,Bill Hays,"Penelope Wilton, Holly Aird, James Campbell, John Woodvine",,94
Huang di bao zhong,None,90,"Comedy, Romance",6.4,1983,Han Hsiang Li,"Ping Chen, Yu-Chen Fang, Yue Wong, Kai Kang",,14
Oprah's Book Club,TV-PG,60,Talk-Show,4.7,2019,,"Oprah Winfrey, Marilynne Robinson, Ta-Nehisi Coates, Elizabeth Strout",,137
Magánnyomozók,None,48,Crime,4.9,2014,,"Tibor Buch, Alexandra Bartha, Gömör Tamás, Szofi Berki",,25
Plays for Britain,None,60,Drama,6.5,1976,,"Kevin McNally, Sheila Gish, Deborah Norton, Dinsdale Landen",,18
Punchline,None,30,"Comedy, Game-Show, News",6.9,2017,,"Marc Istook, Ryan Stout, Kira Soltanovich, Daphnique Springs",,11
The Light and the Little Girl,Not Rated,6,"Short, Drama, Family",6.7,2014,Guy Pooles,ViviAnn Yee,,43
Time Apart,None,80,"Drama, Romance, Sci-Fi",4.0,2020,Ric Forster,"William Prescott, Eliza Charley, Siobhan Connors, S.C. Wilson",,382
Ishimatsu: The One-Eyed Avenger,None,83,Action,6.9,1960,Tadashi Sawashima,"Hibari Misora, Tomisaburô Wakayama, Chie Ueki, Kunio Kaga",,30
Lisa Williams: Life Among the Dead,None,60,Reality-TV,7.0,2006,,"Lisa Williams, Charlie Williams, Kev Harris, Daniel Beck",,125
Man Dancin',Not Rated,113,Drama,5.8,2003,Norman Stone,"Alex Ferns, Tom Georgeson, Kenneth Cranham, James Cosmo",,221
Home and Away,None,60,None,4.7,1972,,"Rosalind Ayres, Tony Melody, Gillian Raine, George Sewell",,9
Guns N' Roses: Civil War,None,8,"Music, War",8.2,1990,,"Guns N' Roses, Axl Rose, Slash, Duff McKagan",,53
The Frozen North,None,60,Documentary,7.2,2006,Dick Proenneke,Dick Proenneke,,195
Let Him Face the Music!,None,89,"Comedy, Musical",5.9,1978,Ladislav Rychman,"Ludek Sobota, Helena Vondrácková, Petr Nározný, Miloslav Simek",,122
A Boy Who Wished to Be Okuda Tamio and a Girl Who Drove All Men Crazy,None,100,"Comedy, Romance",5.6,2017,Hitoshi Ône,"Satoshi Tsumabuki, Kiko Mizuhara, Hirofumi Arai, Sakura Andô",,168
"Adam Hicks, Hayley Kiyoko, Naomi Scott & Chris Brochu: Don't Stop the Revolution",Not Rated,4,Music,7.0,2012,,"Chris Brochu, Adam Hicks, Hayley Kiyoko, Naomi Scott",,10
Sex Machine,None,60,Adult,6.0,1979,John R. Coletti,"Dan Pace, Nick Rodgers, Jack Wrangler, Roger",,8
Vedette,None,99,Documentary,6.3,2021,"Claudine Bories, 
Patrice Chagnard","Elise Fauchère, Nicole Fauchère, Claudine Bories, Vedette",,13
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe: Creating Creatures",None,54,Documentary,6.4,2006,Andrew Adamson,"Andrew Adamson, Richard Baneham, Howard Berger, Dawn French",,15
Under the Skin of the City,None,92,Drama,7.3,2001,Rakhshan Banietemad,"Golab Adineh, Mohammad Reza Forutan, Baran Kosari, Ebrahim Sheibani",,"1,596"
Killzone,R,90,"Action, Drama, War",4.4,1985,David A. Prior,"Fritz Matthews, Ted Prior, David Campbell, Dennis Phun",,111
The 100 Lives of Black Jack Savage,None,83,"Adventure, Comedy, Crime",7.9,1991,Kim Manners,"Daniel Hugh Kelly, Tobin Bell, Omar Caraballo, Sami Chester",,72
Hearth Fires,None,95,Drama,6.0,1972,Serge Korber,"Annie Girardot, Jean Rochefort, Claude Jade, Bernard Le Coq",,283
P!NÇ,None,30,"Comedy, Talk-Show",5.4,2017,,"Oguzhan Ugur, Berk Uçar, Turan Oguzhan, Ezgi Ünal",,971
The Hypothetical Star Wars Holiday Special,TV-14,10,"Short, Comedy",6.2,2015,"Nick Corirossi, 
Charles Ingram","Jason Alexander, Chris Batstone, Nick Corirossi, Keith David",,41
Ennum Eppozhum,None,147,"Comedy, Drama",5.5,2015,Sathyan Anthikad,"Mohanlal, Manju Warrier, Innocent, Lena",,748
Freedom of the People,None,1,"Short, Action, History",7.9,2020,Mark Finbow,"Gethin Anthony, John Hales, Simon-Anthony Rhoden, Mark Finbow",,8
Hot Shots,Approved,62,"Comedy, Family",5.4,1956,Jean Yarbrough,"Huntz Hall, Stanley Clements, Joi Lansing, Phil Phillips",,173
El hincha,None,102,"Musical, Comedy",7.7,1951,Manuel Romero,"Enrique Santos Discépolo, Diana Maggi, Mario Passano, María Esther Buschiazzo",,79
Miracle: Devil Claus' Love and Magic,None,114,"Drama, Fantasy, Romance",6.2,2014,Isshin Inudô,"Han Hyo-joo, Makiko Watanabe, Tôma Ikuta, Nana Eikura",,96
The Lucky One,None,18,"Short, Drama",7.8,2011,Bala Balakrishnan,"Gianni DeCenzo, Georgia T. Willow, Mark Hatfield, David Alan Graf",,66
Sardari's Enigma,None,95,"Documentary, Drama, History",9.1,2017,Mahdieh zare Zardiny,"Stephane Cornicard, Stephan Erdman, Darren Street",,54
And Then There Was Blood,None,65,Thriller,3.6,2017,"Curtis Everitt, 
Matthew R. Horton","Samantha Laine Anderson, Michael D. Anglin, J.C. Barber, Alexandra Bujan",,62
The Man from Kathmandu Vol. 1,None,92,"Action, Drama",4.9,2019,Pema Dhondup,"Gulshan Grover, Michael Brian, Karma Shakya, Jose Manuel",,101
1938 - Diversi,None,62,Documentary,7.4,2018,Giorgio Treves,"Roberto Herlitzka, Stefania Rocca, Alessandro Federico, Paolo Bonacelli",,51
City of Chance,None,56,"Comedy, Crime, Drama",6.6,1940,Ricardo Cortez,"Lynn Bari, C. Aubrey Smith, Donald Woods, Amanda Duff",,65
Catholic Ghoulgirls,Unrated,54,"Action, Comedy, Horror",2.5,2005,Eamon Hardiman,"Ally Melling, Vanessa Kessinger, Meghan McDowell, Mark Brown",,148
Last Days of the Boss,Not Rated,91,"Action, Comedy, Crime",6.8,1976,Kinji Fukasaku,"Bunta Sugawara, Isao Bitô, Takeo Chii, Takashi Ebata",,232
Living Colour: Cult of Personality,None,4,Music,7.5,1988,Drew Carolan,"Living Colour, Will Calhoun, Corey Glover, Vernon Reid",,44
Eighteen and Anxious,X,57,Adult,4.7,1978,Richard Mailer,"Erica Havens, Jake Teague, Gretchen Ray, Dave Ruby",,27
The Bachelor's Dreams,None,84,Comedy,3.4,1967,Stephen C. Apostolof,"Abner Bidle, Andrea Cooper, Bunny Glaser, Nadejda Klein",,28
Wat's Pig,None,11,"Animation, Short",6.9,1996,,Peter Lord,,556
Johan en de Alverman,None,480,"Action, Adventure, Comedy",6.8,1965,,"Frank Aendenboom, Jef Cassiers, Alex Cassiers, Cyriel Van Gent",,213
Haunted Sisters,None,89,"Drama, Horror, Thriller",3.8,2017,Sa-li Mo,"Luoxi Liu, Yichen Liu, Tevin, Lanyi Zhang",,18
Capital Sin,None,45,"Drama, Romance",5.9,1998,,"Francisco Cuoco, Carolina Ferraz, Eduardo Moscovis, Vera Fischer",,70
The Last Revenants,None,96,Horror,4.2,2017,Jim DeVault,"Suzi Lorraine, Sheri Davis, Amanda Durbin, Elissa Dowling",,45
Westwind,None,30,Adventure,7.5,1975,,"Van Williams, John Carradine, Kimberly Beck, John Mitchum",,20
Indiana Jones: The Search for the Lost Golden Age,None,53,Documentary,7.0,2021,"Clélia Cohen, 
Antoine Coursat","Francis Ford Coppola, Harrison Ford, Angelina Jolie, Nathalie Labarthe",,52
Tropical Heat Wave,Passed,74,"Comedy, Musical",7.5,1952,R.G. Springsteen,"Estelita Rodriguez, Robert Hutton, Grant Withers, Kristine Miller",,15
Celebrity Karaoke Club,None,60,Music,2.2,2020,,"Grace Shush, Annaliese Dayes, Shane Jenek, David Potts",,49
Pursuit of a Legend,Unrated,87,"Horror, Mystery, Thriller",5.6,2010,Michael Shane Leighton,"Steffen Dziczek, Chris Cantelmi, Michael Morris",,78
Das Glück ist eine Katze,None,90,"Comedy, Drama",5.7,2010,Matthias Steurer,"Robert Atzorn, Eva Mattes, Janek Rieke, Edda Leesch",,21
It's a Mommy Thing! 4,X,178,Adult,6.8,2008,Patrick Collins,"Julia Ann, Missy Stone, Melissa Monet, Francesca Lé",,10
Devils Racecourse,None,78,Thriller,3.9,2009,Rick Ganz,"Katie Foster, Ashley Nicole Anderson, Justin Tully, Lucas Beck",,80
The Outlaw,Not Rated,93,"Crime, Mystery, Thriller",5.4,2010,Cheol-han Kim,"Woo-seong Kam, Shin-yeong Jang, Seung-min Lee, Choi Wonyoung",,214
"Le inibizioni del dottor Gaudenzi, vedovo col complesso della buonanima",None,105,Comedy,4.5,1971,Giovanni Grimaldi,"Carlo Giuffrè, Françoise Prévost, Katia Christine, Saro Urzì",,21
Eddie Izzard: Stripped,None,104,"Documentary, Comedy",7.7,2009,Sarah Townsend,Eddie Izzard,,776
Frank Herbert's Dune: The Lure of Spice,None,26,"Documentary, Short",7.0,2000,,,,13
Comrade Kim Goes Flying,None,81,"Comedy, Romance",6.3,2012,"Nicholas Bonner, 
Anja Daelemans, 
Gwang Hun Kim","Jong-sim Han, Chung-guk Pak, Yong Ho Ri, Son-nam Kim",,296
Warm Nights and Hot Pleasures,None,78,Drama,5.6,1964,Joseph W. Sarno,"Marla Ellis, Eve Harris, Sheila Britt, Richard Tatro",,13
Sally in Our Alley,None,74,"Comedy, Drama, Musical",6.2,1931,Maurice Elvey,"Gracie Fields, Ian Hunter, Florence Desmond, Ivor Barnard",,102
"Adrian, der Tulpendieb",None,110,None,9.1,1966,,"Heinz Reincke, Peter Arens, Karl Lieffen, Günther Neutze",,48
Lost & Found: The True Hollywood Story of Silver Screen Cinema Pictures International,Not Rated,86,Documentary,4.0,2017,"Jason Bailey, 
Michael J. Hull","Jason Bailey, Michael Gingold, Grady Hendrix, Glenn Kenny",,21
Doctor Prince & Mister Jackson,None,65,Documentary,7.1,2009,Philip Priestley,"Prince, Lisa Coleman, Nelson George, Michael Jackson",,41
Grindsploitation 4: Meltsploitation,None,146,"Action, Comedy, Horror",4.1,2018,"Dustin Ferguson, 
Selene Kapsaski, 
Tony Newton, 
Aaron Ray Ballard, 
John Patrick Brennan, 
Paul Bruce, 
Walter Martyn Cabell, 
Benji Carver, 
Michael Leo Centi, 
Marc Coleman, 
Chris Dasinger, 
Marcos de Castro, 
Jason Figgis, 
Daniel Fowlie, 
Gunnjón Gestsson, 
Douglas Godino, 
Nathan Hill, 
Impatv, 
Jason Impey, 
Kieran Johnston, 
Jeff Kacmarynski, 
Katherine King, 
John V. Knowles, 
Paul Lynch, 
Moses, 
Alex Napiwocki, 
Edward Payson, 
Noel J. Rainford, 
Adam Reeser, 
Sylvester Sletten, 
Patryk Terelak, 
Timothy Thomas, 
Richard Trejo, 
Rockwell White","Lloyd Kaufman, Tony Newton, Peter Stickles, Clint Beaver",,280
Night Shift Nurses 2,None,30,"Animation, Short, Adult",5.0,2004,,"Nobuo Tobita, Shinji Kawada, Hikaru Ikeda, Mari Tomokawa",,5
The Price of Heaven,None,120,Drama,6.2,1997,Peter Bogdanovich,"Grant Show, Cicely Tyson, Lori Loughlin, George Wendt",,128
Crystal Voyager,None,78,"Documentary, Sport",6.9,1973,David Elfick,"George Greenough, Ritchie West, Nat Young",,181
Shane MacGowan and the Popes: That Woman's Got Me Drinking,None,4,"Short, Music",6.9,1994,Johnny Depp,"Shane MacGowan and the Popes, Johnny Depp, Shane MacGowan",,268
Buttman Goes to Rio 2,None,126,Adult,6.5,1991,John Stagliano,"Angela, Charmila, Clede, Cleo",,23
Strawberry Estates,Not Rated,100,"Comedy, Horror",2.7,1997,Ron Bonk,"Lisa Chelenza, Chrissy Frick, Bob Fullenbaum, Jason Reed",,296
Radio Madhav,None,132,"Comedy, Drama",5.8,2019,Sanil Kalathil,"Jayaram, Vijay Sethupathi, Athmeeya Rajan, Joy Mathew",,984
The Contract,None,13,"Documentary, Short",7.2,2010,Lina Mannheimer,"Beverly Charpentier, Catherine Robbe-Grillet",,6
Elvis: Return to Tupelo,Not Rated,90,Documentary,7.2,2008,Michael L. Rose,"Pat Broeske, James Dean, Albert Einstein, Dixie Locke Emmons",,37
Disappear,None,4,"Short, Horror",6.2,2019,"Vincente DiSanti, 
Rene Rivas","Ali Stewart, Garrett Lamay, Robert Hibbert, Vincente DiSanti",,57
The Last Marriage,None,16,"Short, Comedy, Horror",6.8,2021,"Gustav Egerstedt, 
Johan Tappert","Emma Molin, Christopher Wagelin",,64
Ô saisons ô chateaux,None,20,"Documentary, Short",7.0,1958,Agnès Varda,"Antoine Bourseiller, Danièle Delorme, Clotilde Joano, Nina Peinado",,288
"Forward, for the Treasures of the Hetman!",None,89,Comedy,8.1,1993,Vadim Kastelli,"Aleksandr Bondarenko, Yuri Yevsyukov, Yuriy Mazhuga, Georgiy Drozd",,22
Muscles,None,14,"Short, Comedy, Drama",6.9,2010,Edward Housden,"Den Kamenev, Max Bergh, Colin Masters, Gloria Ajenstat",,57
The Naked Earth,None,96,Drama,7.2,1958,Vincent Sherman,"Richard Todd, Juliette Gréco, John Kitzmiller, Finlay Currie",,41
This Business of Autism,None,102,Documentary,9.1,2018,Stephen W. Mackey,Temple Grandin,,8
Free Spirits,Not Rated,98,Documentary,7.8,2007,Bruce Geisler,"Michael Metelica, Elwood Babbitt, Daniel Brown, Anne Baker",,13
Kill Her Gently,Approved,75,Thriller,6.2,1957,Charles Saunders,"Marc Lawrence, George Mikell, Griffith Jones, John Gayford",,210
"Auf der Alm, da gibt's ka Sünd'",None,92,Comedy,5.2,1950,Franz Antel,"Maria Andergast, Inge Egger, Rudolf Carl, Susi Nicoletti",,23
Death Comes at High Noon,None,98,"Crime, Drama, Mystery",6.8,1964,Erik Balling,"Poul Reichhardt, Helle Virkner, Birgitte Federspiel, Jan Priiskorn-Schmidt",,115
Watermarks,Unrated,80,"Documentary, History, Sport",7.2,2004,Yaron Zilberman,"Hanni Lux, Judith Haspel, Anni Lampl, Elisheva Susz",$0.25M,241
Tares Among the Wheat: Sequel to a Lamp in the Dark,G,178,Documentary,7.3,2012,Christian J. Pinto,"Les Garrett, Alan O'Reilly, Roger Oakland, D.A. Waite",,36
Terminus,None,33,"Short, Documentary",7.1,1961,John Schlesinger,"Margaret Ashcroft, Gertrude Dickin, Margaret Lacey, Matthew Perry",,358
Luto riguroso,None,101,Drama,5.6,1977,José Ramón Larraz,"Rafael Arcos, Carlos Ballesteros, Mercedes Borqué, José María Caffarel",,35
Tag til marked i Fjordby,None,94,"Comedy, Crime, Family",5.9,1957,Poul Bang,"Dirch Passer, Ove Sprogøe, Lily Broberg, Buster Larsen",,106
Ugly Chic,None,3,"Short, Drama",5.4,2012,Baz Luhrmann,"Judy Davis, Miuccia Prada",,54
Scream Girls,None,62,"Drama, Horror",4.9,2008,Hisaaki Nagaoka,"Kyoko Kawai, Maisakura Kawanishi, Chiharu, Erika",,58
Kim & Co.,None,25,Adventure,6.8,1975,,"Simon Fisher-Turner, David Friedman, Christopher Lofthouse, Georgina Kean",,12
Steypustöðin,None,25,Comedy,7.4,2017,,"Auðunn Blöndal, Saga Garðarsdóttir, Sverrir Þór Sverrisson, Steinþór Hróar Steinþórsson",,35
Prototype,None,63,"Documentary, Sci-Fi",5.8,2017,,Blake Williams,,51
The Halloween Store Zombie Wedding Movie,None,92,"Comedy, Horror",4.6,2016,Victoria Sutton,"John Delony, Amanda Varcelotti, Dean Hollis, Jessica Willis",,25
Tiger Over Wall,None,87,"Action, Drama",6.0,1980,Chun-Ku Lu,"Phillip Ko, Jeong-lee Hwang, Lau Chan, Shao-Hung Chan",,75
How to Make F**ked Up Movies,None,57,Comedy,8.8,2022,Biju Viswanath,"Christopher Annino, Elena Bright, Joshua Kalinowski, Andrew M. Parrella",,11
Gift from Heaven,None,94,Comedy,5.7,1989,Andy Wing-Keung Chin,"Carol 'Do Do' Cheng, Joey Wang, Sandy Lam, Tung-Shing Yee",,56
Rudy Maxa's World,TV-G,24,"Documentary, Adventure",7.7,2008,,"Rudy Maxa, Osamu Kise, Arushi Mudgal, Gulabo Sapera",,20
Rotters,None,22,Comedy,6.3,2015,Gordon Anderson,"Frank Skinner, Lolly Adefope, Phil Burgers, Pat Cahill",,30
Autostop-Lustreport,None,73,Comedy,3.9,1974,Hans D. Bornhauser,"Gerd Arnau, Erik Baumgärtner, Hans D. Bornhauser, Dietrich Kerky",,28
Written Off,None,78,Documentary,8.9,2016,Molly Hermann,"Jane Funk, Paula Kowalska, Michael Schwengel, Rose Worden",,13
Conquistador de la luna,None,80,"Comedy, Sci-Fi, Fantasy",6.2,1960,Rogelio A. González,"Antonio Espino, Ana Luisa Peluffo, Andrés Soler, Óscar Ortiz de Pinedo",,55
Three Desperate Men,Approved,71,"Crime, Western",5.7,1951,Sam Newfield,"Preston Foster, Jim Davis, Virginia Grey, Kim Spalding",,87
Ghost Tale,None,65,Horror,3.0,2021,Katherine King,"Daniel De Bourg, Jane Paul-Gets, Johanna Stanton, Daniel DeBourg",,78
World War One,None,48,"Documentary, History, War",8.6,1964,,Robert Ryan,,90
My Name Is Viola,None,106,"Drama, Mystery",5.1,2013,Ruben Kochar,"Janet Roth, Lusine Alexanian, Maxence Kouzoubachian, Lusia Abrahamyan",,28
Almost Human,Passed,60,"Drama, Romance",8.8,1927,Frank Urson,"Vera Reynolds, Kenneth Thomson, Majel Coleman, Claire McDowell",,365
On Native Soil,Not Rated,120,Documentary,7.5,2006,Linda Ellman,"Kevin Costner, Hilary Swank",,250
The Unbroken,None,202,Drama,6.7,2009,Setsurô Wakamatsu,"Ken Watanabe, Yasuko Matsuyuki, Shun Sugata, Erika Toda",,239
Algerie from Above,None,88,Documentary,8.4,2015,,"Yann Arthus-Bertrand, Yazid Tizi",,139
Chinese Paladin 5: Clouds of the World,None,48,None,8.3,2016,,"Joe Cheng Yuan Chang, Zihan Ji, Bextiyar Gülnezer, Dongjun Han",,21
On the Edge: The Femicide in Ciudad Juarez,None,58,Documentary,6.8,2006,,Steev Hise,,15
Une nuit à l'école,None,47,Drama,5.6,1991,Alain Chartrand,"Jessica Barker, Vincent Bolduc, Raymond Bouchard, Carmen Ferland",,37
Mama,None,90,Drama,6.5,2016,Vlado Skafar,"Pierluigi Di Piazza, Gabriella Ferrari, Vida Rucli, Natasa Tic Ralijan",,35
Kleftroni kai gentleman,None,84,Comedy,5.9,1986,Yiannis Hartomatzidis,"Stathis Psaltis, Efi Pikoula, Pavlos Evagelopoulos, Stella Konstadinidou",,508
Rosalía: Saoko,None,2,"Short, Music",7.0,2022,Valentin Petit,Rosalía,,25
Private Casting X 8: Eva Roberts,X,126,Adult,8.8,1997,Pierre Woodman,"Pierre Woodman, Erica Bella, Nadine Bronx, Monica Covaci",,12
Chicks,Not Rated,90,"Comedy, Drama",5.4,2009,Sophie Letourneur,"Sarah-Jane Sauvegrain, Eulalie Juster, Mahault Mollaret, Elsa Pierret",,329
The Untold Tales of Armistead Maupin,None,91,Documentary,7.6,2017,"Jennifer M. Kroot, 
Bill Weber","Armistead Maupin, Laura Linney, Ian McKellen, Richard Thieriot",,808
Dinabandhu,None,133,Drama,9.3,2004,Munin Barua,"Tapan Das, Gayatri Mahanta, Nishita Goswami, Prastuti Parasar",,63
The Right and the Wrong,R,100,Drama,6.4,1970,Harbance Kumar,"Angela Seukaran, Francis Ashlby, Holly Betaudier, Gloria Kim David",,23
Fated,None,90,"Romance, Fantasy",7.0,2006,Nicola Scott,"Michael Angelis, Lee Boardman, Jennifer Brooks, Andy Brophy",,749
Chinese Chocolate,None,95,Drama,5.0,1995,Yan Cui,"Yan Cui, Diana Pang, James Purcell, Bozhao Wang",,123
One Man's Obsession,X,130,"Adult, Drama",7.2,2005,Brad Armstrong,"Jessica Drake, Randy Spears, Shay Sights, Avena Lee",,19
Spoiled Children,None,92,Comedy,5.1,1980,Rafael Gil,"Irene Gutiérrez Caba, José Bódalo, Antonio Garisa, Florinda Chico",,50
Bloodsucker's Planet,None,67,"Horror, Sci-Fi",5.5,2019,Mark Beal,"Cory W. Ahre, Jessica Bell, Adrienne Dobson, Joe Grisaffi",,97
Nirvana Street Murder,None,75,"Comedy, Drama",6.8,1990,Aleksi Vellis,"Mark Little, Ben Mendelsohn, Mary Coustas, Sheila Florance",,74
"There Were Times, Dear",None,60,Drama,7.9,1985,Nancy Malone,"Shirley Jones, Len Cariou, Cindy Eilbacher, Dana Elcar",,27
